sis_taxon_id,assessment_id,year_published
183158,173723091,2020
22695115,174556979,2020
133300,174746646,2024
3381,174777708,2017
14562,174780174,2019
166138,174784154,2019
166446,174784505,2012
166992,174788717,2019
167006,174789028,2014
172443,174793337,2017
180926,174794313,2019
185968,174795720,2019
191823,174796143,2019
196313,174796892,2019
197036,174797333,2014
19513675,174797952,2019
68325526,174798268,2016
151066406,174798726,2019
107605000,175219173,2021
161566,175219648,2020
104166988,175220257,2021
104208524,175220678,2020
161547,175221157,2020
195474,175221403,2021
22698159,175348962,2021
22727255,175530482,2020
11146,175604493,2019
188621,175757624,2020
154967,175789071,2020
175970827,175970838,2021
175979454,175979489,2021
225345695,176077275,2024
2644,176084546,2020
176092140,176092145,2021
176108239,176108244,2021
178062,176136628,2020
191831,176137241,2020
178067,176137729,2020
193742,176157249,2020
193650,176220100,2020
193631,176222417,2020
176485629,176485653,2021
176485916,176485947,2021
176486023,176486027,2021
176486152,176486163,2021
176486201,176486211,2020
176486224,176486231,2021
176486239,176486247,2021
176486255,176486260,2021
176486271,176486288,2021
166184,176493270,2020
166189,176493885,2020
166894,176494582,2020
183155,176495218,2020
195503,176495568,2020
196301,176495962,2020
196302,176496284,2020
198972,176496665,2020
198973,176496889,2020
18435966,176497159,2020
61668607,176497430,2020
1866,176549381,2022
176549691,176549801,2022
230406023,176558676,2023
176559231,176559237,2024
13852,176561424,2023
185152,176626567,2020
197019,176734706,2020
89808701,176831024,2020
15350832,176961098,2020
176988285,176988299,2022
22694413,176994991,2020
170011,177068099,2020
22697590,177120498,2021
22693712,177125045,2021
19896,177143139,2020
198747,177149605,2020
163228,177249178,2020
177301951,177302177,2020
177429528,177429532,2024
165866,177436288,2020
1086,177552193,2020
161660,178201355,2021
161545,178201678,2021
161445,178201830,2021
22732425,178236617,2021
178144049,178243993,2021
178144352,178244160,2021
178146202,178244411,2022
178145699,178244807,2021
178145340,178245004,2022
178144625,178245033,2022
178146049,178245185,2022
41712,178589687,2020
22731577,178663850,2020
178756893,178756918,2020
20738,178929751,2019
22694296,178958787,2020
22694716,178964431,2020
22694552,178970750,2020
22694870,178976917,2020
62101249,178995789,2020
22694887,179078444,2020
22693814,179176196,2021
22694262,179400911,2021
22694699,179473845,2021
169229923,179510767,2021
132975,179617703,2024
132999,179618448,2022
133042,179618755,2022
228542038,179619219,2024
133143,179619810,2022
133276,179620663,2024
133362,179621403,2022
133466,179621708,2022
228540293,179622080,2024
133553,179622579,2024
133595,179623155,2024
133612,179624354,2024
179927344,179927347,2022
179938931,179941003,2025
179941082,179941119,2022
179941433,179941820,2022
179942022,179942040,2022
179943800,179943808,2022
179942127,179943816,2022
179944196,179944214,2022
179944047,179944222,2022
179944289,179944293,2022
179944541,179944738,2024
179945365,179945878,2024
179946548,179946563,2024
179946647,179946660,2022
179946688,179946695,2022
22698280,179971538,2020
180023022,180023226,2022
22694140,180116686,2021
22680459,180118783,2020
22680178,180126280,2025
22694537,180171504,2020
22680412,180227232,2020
22693845,180230226,2020
180502386,180503121,2021
22693431,180593985,2024
22693836,180753097,2025
22694903,180893939,2020
22721016,181093139,2020
22692156,181242855,2020
181244306,181246271,2020
22697641,181325230,2020
22693182,181357867,2020
22725033,181360276,2020
190309,181458617,2016
181500967,181565357,2020
181501221,181566064,2020
22698102,181599271,2020
22693627,181606594,2021
22696730,181721741,2021
22727668,181757896,2020
22698350,181896323,2020
22693811,182083944,2020
22697776,182279725,2020
127826787,182525770,2020
22697800,182703046,2020
22697817,182714418,2020
22697825,182729677,2020
22735250,182762377,2020
22728303,182985187,2020
22698001,183088698,2022
22697651,183200130,2023
22718588,183206258,2021
22694313,183584708,2020
161691,183779320,2024
39399,183779744,2024
39400,183780223,2025
63146,183780480,2024
161425,183780918,2024
61408,183781512,2024
183782506,183782544,2021
183783325,183783649,2022
183784866,183784887,2021
22724836,183801134,2020
163144,184253216,2014
22697748,184637776,2020
60138,184670902,2020
22734408,184698049,2020
22697793,184720991,2020
22697761,184807209,2020
46103983,185166576,2020
185198377,185198553,2021
185495181,185495230,2021
22693839,185618684,2021
185662806,185662898,2022
22689714,189010894,2021
22679946,189780266,2021
22697143,189949320,2021
190552041,190552056,2021
103670944,192074027,2021
64411,192479585,2018
200790,192731977,2020
200849,192732152,2020
157720198,192732312,2020
157721219,192732481,2020
157786766,192732633,2020
157850735,192732821,2020
157856804,192732973,2020
157856808,192733128,2020
157856823,192733317,2020
157856995,192733469,2020
157857019,192733672,2020
157857032,192733860,2020
157857035,192734030,2020
157857039,192734198,2020
157857179,192734388,2020
157857313,192734556,2020
157857564,192734726,2020
157858181,192734897,2020
157858210,192735049,2020
157910741,192735218,2020
22695909,194428673,2021
22678576,194673255,2021
4292,194720078,2021
170873445,194765137,2020
161454,194883934,2021
157857014,195044052,2021
22678632,195133155,2021
195277206,195295679,2021
195278682,195295692,2021
195278941,195295701,2021
195295153,195295711,2021
195277242,195295727,2021
195279688,195295735,2021
195277464,195295743,2021
195279947,195295769,2021
195280222,195295782,2021
195277166,195295821,2021
195295180,195295832,2021
195295356,195295840,2021
195278125,195295848,2021
195278428,195295857,2021
195294984,195295865,2021
195280319,195295874,2021
195280342,195295884,2021
195280380,195295893,2021
195276406,195295902,2021
195276867,195295910,2021
195277000,195295922,2021
157866233,195685405,2021
157866713,195723004,2021
22678588,195820544,2021
157877009,196522247,2021
22680252,196544442,2022
22731855,196574917,2021
157856975,196751458,2021
157866722,196751473,2021
157857425,196751484,2021
157857480,196751495,2021
49145276,196838582,2020
49145710,196839706,2020
49145872,196839883,2020
49167164,196840001,2020
49167992,196840154,2020
49169558,196840311,2020
49169667,196840480,2020
49177273,196840677,2020
49177958,196840840,2020
49178121,196840950,2020
49181204,196841210,2020
49181248,196841371,2020
49181363,196841527,2020
49181447,196841709,2020
49181520,196841906,2020
49181824,196842128,2020
49182018,196842274,2020
49182073,196842484,2020
49182775,196842675,2020
49186882,196842832,2020
49187023,196842975,2020
49187192,196843147,2020
49187516,196843402,2020
49188278,196843611,2020
49188296,196843780,2020
49188448,196843955,2020
49188506,196844124,2020
49188621,196844440,2020
91602885,196844609,2020
143617001,196844798,2020
2762,197190014,2021
197258416,197258455,2021
197258574,197258666,2021
197258874,197258972,2021
22734928,197335248,2021
157867031,197735314,2021
157909980,197735322,2021
178290276,197818455,2021
157846892,197888350,2021
192795,198269696,2021
198291781,198355362,2021
198290445,198356945,2021
198284208,198356953,2021
104062579,198532259,2022
60246,198818101,2021
198361338,198880476,2024
198361668,198880484,2024
198361985,198880557,2024
198361988,198880565,2024
198362208,198880909,2024
198362244,198881182,2022
199932,198884880,2021
195436,198885260,2021
176486052,198885632,2021
195437,198885960,2021
195438,198886371,2021
41819,198886746,2021
157717977,199047220,2020
198362478,199197092,2024
198362496,199200369,2024
198362499,199200383,2024
198362786,199327159,2024
198362795,199327177,2024
176683,199526207,2024
144159779,199743048,2021
198362821,199787601,2024
199825464,199825466,2022
198363108,199947950,2024
198363275,199948040,2024
198363412,199977957,2024
198363429,199977989,2024
198363471,199990435,2024
198363572,199990450,2024
198363645,199990460,2024
198363890,199990489,2024
198364145,199990530,2024
198364266,199990538,2024
198364412,199990583,2024
198364599,199990616,2024
198364897,199990686,2024
198364951,199990717,2024
198365053,199990726,2024
198365118,199990742,2024
198373224,199990814,2024
198373241,199990822,2022
198373278,199990840,2024
198373312,199990848,2024
198373386,199990862,2024
198373896,199990878,2024
198374163,199990920,2024
198374729,199990994,2024
198374788,199991007,2022
198375209,199991045,2024
198375460,199991053,2024
198376833,199991168,2022
198376939,199991196,2024
198376964,199991209,2024
198377073,199991236,2024
198377635,199991286,2024
198377670,199991294,2024
67968687,200001278,2022
67997188,200001286,2024
67997267,200001295,2024
67997476,200001308,2024
68056442,200001319,2024
47270129,200001327,2024
69126056,200001991,2024
69126456,200002084,2024
7035,200286264,2022
63111,200320565,2020
63106,200321345,2020
63117,200321617,2020
60228,200321910,2020
44641,200322152,2020
200322937,200322952,2021
197733990,200404613,2025
198113266,200405856,2023
198113620,200405861,2023
198113679,200405866,2023
198113763,200405871,2023
198376039,200405981,2023
198376692,200405986,2023
198376847,200405991,2023
198376892,200405996,2023
198377156,200406001,2023
198377161,200406006,2023
198585824,200406011,2023
198585903,200406016,2023
198585954,200406021,2023
198585996,200406026,2023
198586015,200406031,2023
198586435,200406036,2023
198586503,200406041,2023
198586652,200406046,2023
198586953,200406051,2023
198586964,200406056,2023
198586978,200406061,2023
198587032,200406066,2023
198587177,200406071,2023
198587185,200406076,2023
192983,200661034,2022
192994,200661039,2022
193026,200661044,2022
193045,200661049,2022
193083,200661054,2022
193138,200661059,2022
193165,200661064,2022
193210,200661069,2022
193480,200661074,2022
161568,201183089,2021
42564343,201613657,2021
161686,201614906,2021
201621105,201621664,2021
201629258,201629674,2021
22697805,202126091,2020
22689535,202174205,2021
61709141,203625947,2021
63128,203720849,2021
22696495,204182473,2021
170334,204737590,2023
22695147,204871862,2021
22680358,205288455,2021
39387,205765567,2021
39370,205782570,2021
22693621,205917399,2021
22680339,205917761,2022
22694856,205919631,2021
22693949,205921412,2025
22693185,205993110,2025
206067914,206068087,2022
206073989,206073991,2022
206073999,206074001,2022
206074009,206074011,2022
206074019,206074021,2022
206074029,206074031,2022
206074039,206074041,2022
206074049,206074051,2022
206074059,206074062,2022
206074070,206074072,2022
206074080,206074082,2022
206074090,206074092,2022
206074100,206074102,2022
206074110,206074112,2022
206074120,206074122,2022
206074130,206074132,2022
206074140,206074142,2022
206074150,206074152,2022
206074160,206074162,2022
206074170,206074172,2022
206074180,206074182,2022
206074190,206074192,2022
206074200,206074202,2022
206074210,206074212,2022
206074220,206074222,2022
206074230,206074232,2022
206074240,206074243,2022
206074251,206074253,2022
206074261,206074263,2022
206074271,206074273,2022
206074281,206074284,2022
206074292,206074294,2022
206074302,206074304,2022
206074312,206074314,2022
206074322,206074325,2022
206074333,206074335,2022
206074343,206074345,2022
206074353,206074355,2022
206074373,206074376,2022
206074398,206074400,2022
206074408,206074410,2022
206074418,206074420,2022
206074428,206074430,2022
206074438,206074441,2022
206074449,206074451,2022
206074459,206074461,2022
206074469,206074471,2022
206074479,206074482,2022
206074490,206074492,2022
206074500,206074502,2022
206074510,206074512,2022
45354964,206217909,2021
22696500,206261845,2021
62030608,206585142,2021
181568721,206588554,2021
22694938,206628879,2021
161481,206645380,2021
60109,206646540,2021
41747,206647387,2021
152781911,206648306,2021
22695137,206723035,2021
152784569,206762759,2021
60170,207283191,2021
123423283,207621852,2021
207613727,207680695,2022
60175,207731709,2021
47269927,207755583,2022
207614261,207760296,2022
47270031,207760565,2022
39327,207778564,2021
47270059,207798447,2022
47270062,207811111,2022
207614384,207902865,2022
208103114,208103138,2022
22693235,208218115,2024
215823373,208496244,2022
22695368,208808382,2025
67969378,210104478,2022
81916633,210117094,2022
75545589,210117263,2022
13250,210428691,2022
14363,210612474,1996
22697797,210894343,2022
210901113,210901391,2024
210901439,210901442,2024
210901499,210901508,2024
210901532,210901535,2024
210901568,210901600,2024
210901624,210901627,2024
210901651,210901654,2024
210901679,210901690,2024
210901737,210901762,2024
210901799,210901808,2024
210902736,210902841,2024
210903074,210903099,2024
210903121,210903129,2024
210903161,210903164,2024
210903182,210903199,2024
210903291,210903295,2024
210903327,210903336,2024
210903370,210903377,2024
210903404,210903408,2024
210903459,210903464,2024
210903484,210903487,2024
210903513,210903525,2024
210903579,210903586,2024
210903609,210903614,2024
210903635,210903638,2024
210903664,210903670,2024
210903765,210903770,2024
210903803,210903809,2024
22698042,210914793,2022
22697742,210923623,2022
169234201,210944208,2021
211039125,211039130,2024
176769,211491360,2022
211665303,211665305,2022
211665334,211665442,2022
211665591,211665605,2022
211714426,211715722,2023
211715807,211716453,2022
211716547,211716832,2022
211717877,211718111,2022
211718188,211718843,2022
211718882,211718943,2022
22694373,211737029,2019
22683249,212490546,2022
104167028,212575008,2022
104167083,212575659,2022
3855,212629880,2022
39339,212641186,2022
5659,212805700,2022
22735692,212815091,2022
212866460,212871020,2024
212943123,212943276,2024
213319691,213319694,2022
213319754,213319757,2022
133065,213466130,2024
22692167,213488064,2021
22729604,213489185,2022
22679881,213839615,2022
179944416,214000324,2022
22693656,214047293,2022
22693899,214215381,2022
214365805,214365807,2022
214365815,214365817,2022
214365825,214365827,2022
214365846,214365849,2022
214365857,214365861,2022
214365869,214365871,2022
214365879,214365882,2024
214365890,214365893,2022
214365901,214365903,2022
214365911,214365913,2022
214365921,214365923,2022
214365931,214365934,2022
214365942,214365949,2022
214365957,214365959,2022
214365967,214365976,2022
214365984,214365988,2022
214365996,214365999,2022
214366007,214366013,2022
214366021,214366024,2022
214366032,214366038,2022
214366046,214366048,2022
214366056,214366062,2022
214366070,214366072,2022
214366080,214366083,2022
214366091,214366096,2022
214366104,214366107,2022
214366115,214366117,2022
214366125,214366129,2022
214366137,214366140,2022
214366148,214366153,2022
214366161,214366164,2022
214366172,214366174,2022
214366182,214366184,2022
214366192,214366195,2022
214366203,214366206,2022
214366214,214366217,2022
214366225,214366227,2022
214366246,214366250,2022
214366258,214366260,2022
214366269,214366276,2022
214366284,214366286,2022
214366294,214366300,2022
214366308,214366310,2022
214366318,214366320,2022
214366328,214366330,2022
214366338,214366341,2022
214366349,214366351,2022
214366359,214366361,2022
214366369,214366371,2022
214366379,214366381,2022
214366389,214366393,2022
214366401,214366404,2022
214366412,214366416,2022
214366424,214366427,2022
214366435,214366443,2022
214366451,214366458,2022
214366466,214366469,2022
214366477,214366480,2022
214366488,214366490,2022
41832,214376402,2022
195459,214395983,2022
198921,214397182,2022
126710128,214399766,2022
161439,214405747,2022
60198,214407880,2022
214417427,214417808,2024
214418407,214418413,2022
212814626,214530127,2025
17028,214541137,2022
12303,215395045,2022
61404,215496848,2022
215686170,215686195,2022
215764369,215764444,2024
215824818,215824841,2022
60166,215829219,2022
39302,216183565,2022
137516649,216215459,2022
22678620,216251541,2021
22695097,216253643,2020
22683213,216618193,2022
22683310,216636478,2022
190210,217254745,2024
195096,217254750,2024
68379228,217254755,2024
62291168,217256873,2022
22697353,217377735,2022
15184,217446244,2023
154791,217446431,2023
154990,217446602,2023
183300,217446807,2023
183307,217446895,2023
183395,217447046,2023
183407,217447187,2023
183441,217447324,2023
183445,217447463,2023
183476,217447652,2023
183534,217447769,2023
183690,217447911,2023
183702,217448019,2023
183720,217448166,2023
183745,217448342,2023
183769,217448475,2023
183782,217448636,2023
183784,217448744,2023
183805,217448857,2023
183820,217449015,2023
183842,217449131,2023
183884,217449258,2023
183925,217449385,2023
183937,217449487,2023
184017,217449660,2023
184025,217449794,2023
196025,217449992,2023
196028,217450084,2023
196033,217450174,2023
196047,217450267,2023
47137303,217450376,2023
123359232,217450512,2023
140293642,217450784,2023
140299898,217450869,2023
183259,217630476,2023
183305,217630632,2023
183372,217630750,2023
183462,217630895,2023
183563,217631054,2023
183768,217631170,2023
183821,217631260,2023
183908,217631347,2023
22696846,217914197,2023
12419,218069689,2022
218630658,218630752,2024
218630847,218630876,2024
22692920,218635331,2023
218755974,218755987,2024
218756059,218756129,2024
218756142,218756167,2024
218756449,218756459,2024
218756506,218756509,2024
218756497,218756523,2024
218756772,218756777,2024
218756802,218756805,2024
218756814,218756817,2024
218756835,218756838,2024
218756864,218756907,2024
218757170,218757175,2024
218757183,218757189,2024
218757223,218757226,2024
218867596,218867631,2022
218867639,218867644,2022
218867652,218867661,2022
236,219152605,2022
219308115,219308122,2023
219308246,219308278,2023
219308371,219308377,2023
75545675,219315625,2023
75547064,219315771,2023
219317214,219317243,2023
219317378,219317392,2023
197735582,219317411,2023
219317955,219317964,2023
219318011,219318020,2023
197733737,219318039,2023
218521889,219326075,2018
219328070,219328093,2023
7750,219377647,2021
219443795,219443810,2023
219676264,219679713,2025
219537746,219768047,2024
219536496,219768057,2024
219535691,219768062,2024
219535329,219768067,2024
219535297,219768072,2024
219535194,219768088,2024
219555536,219768179,2024
219534949,219768215,2024
219555553,219768220,2024
219538684,219768231,2024
219555671,219768241,2024
219556110,219768271,2024
219555896,219768276,2024
219555864,219768281,2024
219555893,219768286,2024
219555890,219768291,2024
219555846,219768301,2024
219556082,219768317,2024
219556079,219768333,2024
219645876,219768338,2024
219645937,219768343,2024
219645964,219768367,2024
219556728,219768372,2024
219556725,219768377,2024
219556732,219768382,2024
219556705,219768424,2024
219556335,219768429,2024
219556124,219768465,2024
219556748,219768562,2024
219556745,219768567,2024
219645759,219768576,2024
219556702,219768594,2024
219556679,219768599,2024
219645765,219768604,2024
219645763,219768609,2024
219646107,219768614,2024
219646681,219768622,2024
216558801,219774358,2022
219803038,219803082,2024
219372935,219836613,2024
219362305,219836618,2024
219360406,219836623,2024
219405448,219836628,2024
219360420,219836633,2024
219362504,219836638,2024
219406091,219836643,2024
219379520,219836648,2024
219379503,219836653,2024
219379539,219836658,2024
219379542,219836663,2024
218756974,219836668,2024
219361189,219836673,2024
219360762,219836678,2024
219405797,219836683,2024
219360746,219836688,2024
219360796,219836693,2024
219358778,219836698,2024
219360834,219836703,2024
219406010,219836708,2024
219358889,219836713,2024
219361557,219836718,2024
219361627,219836723,2024
219361603,219836728,2024
219361656,219836733,2024
219404671,219836738,2024
219361692,219836743,2024
219365839,219836748,2024
219379763,219836753,2024
219379838,219836758,2024
219360074,219836763,2024
219360115,219836768,2024
218755947,219836773,2024
219360100,219836778,2024
219360097,219836783,2024
219378635,219836788,2024
219361780,219836793,2024
219404791,219836798,2024
219646684,219836810,2024
78771575,220107536,2022
220639457,220639541,2023
220639634,220639767,2023
220640000,220640043,2023
220640169,220640175,2023
220640473,220640564,2023
220640707,220640715,2023
220640824,220640827,2023
220640876,220640897,2023
220641049,220641057,2023
220641082,220641098,2023
220641121,220641125,2023
220641231,220641240,2023
220641262,220641267,2023
220641282,220641323,2023
220641682,220641687,2023
220641754,220641757,2023
220641817,220641831,2023
220641852,220641860,2023
220641916,220641931,2023
220642551,220642557,2023
220658844,220658853,2023
220658973,220659021,2023
220659050,220659073,2023
220659161,220659221,2023
220659266,220659312,2023
220659359,220659363,2023
220659626,220659642,2023
220660370,220660378,2023
220718350,220718360,2023
220719673,220719689,2023
220725256,220725272,2023
220733176,220733179,2023
220733384,220733456,2023
220736273,220736279,2023
220736883,220736892,2023
220738215,220738232,2023
220751777,220751780,2023
220752695,220752706,2023
220752772,220752778,2023
220753752,220753852,2023
220754052,220754069,2023
220754328,220754338,2023
220640319,220777772,2023
220640845,220779270,2023
220641177,220779697,2023
220740050,220779705,2023
196090,220801375,2022
196091,220836478,2022
155140,220837966,2022
196088,220840021,2022
196087,220840616,2022
196086,220841825,2022
196085,220843040,2022
196084,220844245,2022
196083,220844961,2022
196082,220845467,2022
196081,220846703,2022
196080,220847576,2022
196079,220848677,2022
196078,220851925,2022
22680418,221212367,2023
22695105,221426607,2023
39369,221513674,2021
22680199,221561950,2023
22693225,223484923,2024
225469534,225189538,2025
225274149,225274152,2023
225274038,225274160,2023
225469363,225469368,2025
18160537,225525524,2024
22725672,226250634,2023
154898,226778363,2024
22696750,226827998,2023
22680496,226964244,2023
133193,227494364,2024
241,227578157,2022
225,227579266,2022
22697658,228020407,2023
198291337,228249869,2024
233304336,228250245,2024
22679869,228564177,2023
22680153,228594770,2024
22679919,228668766,2023
22694852,228697220,2021
62289271,229059793,2023
152781715,229331924,2024
60095,229337053,2023
82031633,230253271,2023
22692708,230580264,2023
227121966,230580931,2024
227121877,230580936,2024
227121901,230604912,2024
227122209,230604917,2024
230025395,230864868,2023
227121688,230948319,2024
227122183,230948709,2024
231060954,231061140,2024
22693780,231072418,2023
3854,232113997,2025
22697713,232128569,2023
198291114,232359213,2024
179946888,232590171,2024
233303616,233303969,2024
233304000,233304042,2024
22693570,233933855,2023
135673,234016559,2024
230027154,234712764,2023
234768980,234769079,2024
234769150,234769191,2024
207613857,235097813,2024
246011694,236040013,2024
246014055,236057213,2024
18237880,236069255,2024
246009782,236197724,2024
47386437,237161377,2024
68397750,237161461,2024
68398158,237161472,2024
246003888,237355416,2024
154996,238327009,2024
166171,238327298,2025
154714,238327473,2025
183435,238327710,2025
183792,238327898,2025
183800,238328080,2025
154786,238328211,2024
154621,238328388,2025
155297,238328584,2025
183345,238328764,2025
154758,238328889,2025
183979,238329069,2025
184011,238329201,2025
154846,238329382,2024
183545,238329827,2025
154657,238329993,2025
183649,238330148,2025
183947,238330338,2025
183463,238330475,2025
183900,238330589,2025
183451,238330737,2025
183672,238330892,2025
154840,238331067,2025
183816,238331250,2025
154835,238331430,2025
155050,238331593,2024
183958,238331793,2025
183785,238331966,2025
183325,238332098,2025
183369,238332237,2025
183492,238332361,2025
183421,238332510,2025
154784,238332668,2024
183871,238332838,2025
166598,238333049,2025
154976,238333217,2025
183517,238333346,2025
181029,238333691,2024
183914,238333831,2025
183987,238333994,2025
183708,238334110,2025
183627,238334315,2025
154917,238334553,2025
183722,238334934,2025
154641,238335080,2024
183594,238335349,2025
183223,238335481,2025
168438,238335654,2025
155223,238335866,2025
183415,238336040,2025
183454,238336227,2025
183748,238336371,2025
183490,238336537,2025
183540,238336702,2025
183832,238337391,2025
183323,238337549,2025
183916,238337727,2025
183668,238337888,2025
154874,238338060,2025
183570,238338257,2025
183242,238338413,2025
154861,238338543,2024
169590,238338780,2025
183915,238338956,2025
183902,238339122,2025
183243,238339224,2025
183363,238339325,2025
183950,238339513,2025
183335,238339631,2025
183417,238339779,2025
184002,238339977,2025
184029,238340070,2025
183218,238340177,2025
183983,238340332,2025
183975,238340522,2025
183459,238340695,2025
183285,238340827,2025
155278,238341031,2025
181269,238341418,2025
154699,238341558,2025
155272,238341788,2025
155319,238341986,2025
196338,238342185,2024
169636,238342314,2025
183560,238342488,2025
183960,238342600,2025
183831,238342750,2025
184013,238342924,2025
154963,238343742,2025
169496,238343912,2025
155284,238344123,2025
183723,238344345,2025
183926,238344494,2025
154862,238344658,2025
154823,238344825,2025
154769,238345033,2025
154857,238345213,2024
183458,238345504,2025
183673,238345640,2025
183573,238345761,2025
183589,238345915,2025
154746,238346061,2025
154690,238346563,2025
183770,238346770,2025
178081,238346957,2025
178082,238347138,2025
178084,238347289,2025
178086,238347496,2025
178087,238347681,2025
178088,238347865,2025
178089,238348062,2025
178090,238348191,2025
178091,238348285,2025
178092,238348424,2025
178093,238348543,2025
178094,238348718,2025
155229,238348905,2024
196339,238349286,2024
196341,238349472,2025
196342,238349577,2025
196343,238349714,2024
196344,238349863,2024
154863,238350013,2024
196347,238350188,2025
183650,238350278,2025
154692,238350434,2025
154836,238350601,2025
182712,238350953,2025
194862,238351522,2025
18159126,238351736,2025
56779782,238351949,2025
155226,238352121,2025
194863,238352381,2025
194865,238352575,2025
5675,238352793,2025
198654,238352947,2025
198655,238353315,2025
194867,238353598,2025
194868,238353727,2025
194869,238353900,2025
194871,238354308,2025
182165,238354828,2025
194872,238355113,2025
198657,238355366,2025
274985026,238355649,2025
198659,238356067,2025
155214,238356371,2025
18159556,238356585,2025
194874,238356799,2025
194875,238357177,2025
198663,238357469,2025
194877,238357667,2025
155282,238357934,2025
198664,238358375,2025
18159823,238358598,2025
194879,238359062,2025
194881,238359517,2025
194882,238359744,2025
18159817,238359931,2025
194883,238360174,2025
18160573,238360330,2025
198552,238360549,2025
274985417,238360795,2025
194884,238361087,2025
194885,238361289,2025
18160456,238361491,2025
18160468,238361668,2025
274985841,238361844,2025
194887,238362076,2025
194889,238362317,2025
198669,238362474,2025
194891,238362794,2025
18161514,238362996,2025
194893,238363136,2025
13653,238637039,2023
81916148,238822392,2024
69130223,238996041,2025
69130217,238996046,2024
69130256,238996066,2025
69181494,238996086,2025
69128239,238996091,2025
69130284,238996096,2025
69181507,238996101,2025
67903613,238996106,2025
198771,238996111,2025
67903629,238996116,2025
68326549,238996121,2025
67903666,238996126,2025
67903681,238996131,2025
68326644,238996136,2024
67903734,238996141,2025
67903731,238996146,2025
67903759,238996151,2025
67903756,238996156,2025
67903781,238996161,2025
68001090,238996172,2025
67903851,238996177,2025
118353525,238996182,2024
68001143,238996187,2025
118353540,238996192,2025
69179788,238996197,2025
118354194,238996208,2025
68377363,238996222,2025
68377366,238996232,2025
69127937,238996242,2025
68377412,238996247,2025
56780975,238996252,2025
118354091,238996262,2025
56780905,238996269,2025
69130196,238996274,2025
47394785,240636838,2024
47395413,240884845,2024
81916521,240884986,2024
81916170,240884999,2024
240973336,241132469,2024
241131980,241132474,2024
241132565,241132568,2024
241132577,241132580,2024
241132588,241132590,2024
241132598,241132600,2024
241132608,241132611,2024
241132619,241132622,2024
241132630,241132632,2024
241132640,241132642,2024
241132650,241132652,2024
241132660,241132665,2024
241132673,241132675,2024
241132683,241132686,2024
241132694,241132697,2024
241132705,241132708,2024
241132716,241132719,2024
241132727,241132729,2024
241132737,241132739,2024
241132747,241132749,2024
241132757,241132759,2024
241132767,241132769,2024
241132777,241132779,2024
241132787,241132789,2024
241132797,241132799,2024
241132807,241132810,2024
241132819,241132822,2024
241132830,241132832,2024
241132840,241132842,2024
241132850,241132852,2024
241132860,241132862,2024
241132871,241132873,2024
241132883,241132886,2024
241132895,241132897,2024
241132905,241132926,2024
241132944,241132947,2024
241132955,241132958,2024
241132966,241132969,2024
241132977,241132980,2024
241132989,241132992,2024
241133000,241133004,2024
241133012,241133015,2024
241133023,241133028,2024
241133036,241133039,2024
241133047,241133050,2024
241133058,241133061,2024
241133069,241133072,2024
241133080,241133085,2024
241133093,241133095,2024
241133103,241133106,2024
241133114,241133136,2024
241133144,241133146,2024
241133155,241133158,2024
241133167,241133169,2024
241133178,241133181,2024
241133189,241133191,2024
241133199,241133202,2024
241133212,241133217,2024
241133225,241133227,2024
241133235,241133237,2024
241133245,241133247,2024
241133255,241133257,2024
241133265,241133267,2024
241133275,241133277,2024
241133288,241133290,2024
241133298,241133300,2024
241133308,241133310,2024
241133318,241133320,2024
241133328,241133330,2024
241133338,241133340,2024
241133348,241133350,2024
241133358,241133361,2024
241133369,241133371,2024
241133379,241133381,2024
241133389,241133391,2024
241133399,241133401,2024
241133409,241133411,2024
241133419,241133421,2024
241133429,241133432,2024
241133440,241133442,2024
241133450,241133452,2024
241133460,241133462,2024
241133470,241133472,2024
241133480,241133482,2024
241133490,241133493,2024
241133501,241133503,2024
241133511,241133513,2024
241133521,241133524,2024
241133532,241133536,2024
241133544,241133546,2024
241133554,241133556,2024
241133564,241133567,2024
241133575,241133578,2024
241133586,241133588,2024
241133596,241133598,2024
241133606,241133608,2024
241133616,241133620,2024
241133628,241133630,2024
241133638,241133640,2024
241133648,241133651,2024
241133659,241133662,2024
241133670,241133672,2024
241133680,241133682,2024
241133693,241133695,2024
241133703,241133705,2024
241133713,241133716,2024
241133724,241133727,2024
241133735,241133737,2024
241133745,241133747,2024
241133755,241133758,2024
241133766,241133768,2024
241133776,241133779,2024
241133787,241133791,2024
241133799,241133801,2024
241133809,241133812,2024
241133820,241133823,2024
241133831,241133833,2024
241133841,241133844,2024
241133852,241133854,2024
241133862,241133865,2024
241133873,241133877,2024
241133885,241133888,2024
241133896,241133898,2024
241133906,241133910,2024
241133918,241133921,2024
241133929,241133933,2024
241133941,241133944,2024
241133952,241133954,2024
241133962,241133964,2024
241133972,241133976,2024
241133984,241133987,2024
241133996,241133999,2024
241134007,241134010,2024
241134018,241134022,2024
241134030,241134032,2024
241134041,241134044,2024
241134052,241134054,2024
241134063,241134065,2024
241134073,241134076,2024
241134085,241134088,2024
241134097,241134099,2024
241134108,241134111,2024
241134120,241134123,2024
241134131,241134134,2024
241134142,241134145,2024
241134153,241134156,2024
241134164,241134167,2024
241134175,241134177,2024
241134185,241134188,2024
241134196,241134198,2024
241134206,241134209,2024
241134217,241134220,2024
241134229,241134232,2024
241134240,241134242,2024
241134250,241134253,2024
