query,syn_id,syn_name,valid_aphia_id,valid_sciname,error
1043483,283136,Varicus imswe,1043483,Paedovaricus imswe,NA
1043488,1592590,Dentiraja falloarga,1043488,Dentiraja falloargus,NA
1043488,398294,Dipturus falloargus,1043488,Dentiraja falloargus,NA
1043601,282489,Psilotris amblyrhynchus,1043601,Carrigobius amblyrhynchus,NA
1053693,574763,Africonus claudiae,1053693,Conus galeao,NA
1053693,757984,Africonus damottai galeao,1053693,Conus galeao,NA
1053693,1053694,Africonus galeao,1053693,Conus galeao,NA
1053693,848910,Conus (Lautoconus) claudiae,1053693,Conus galeao,NA
1053693,225104,Conus claudiae,1053693,Conus galeao,NA
1053693,224836,Conus damottai galeao,1053693,Conus galeao,NA
1376245,593475,Elacatinus rubrigenis,1376245,Tigrigobius rubrigenis,NA
1389965,302688,Chaetodon lanceolatus,1389965,Eques lanceolatus,NA
1389965,317866,Eques americanus,1389965,Eques lanceolatus,NA
1389965,317867,Eques balteatus,1389965,Eques lanceolatus,NA
1389965,159315,Equetus lanceolatus,1389965,Eques lanceolatus,NA
1419150,303187,Gobius melanosoma,1419150,Paragobiodon melanosoma,NA
1419150,219537,Paragobiodon melanosomus,1419150,Paragobiodon melanosoma,NA
1419150,713742,Paragobiodon melaosomus,1419150,Paragobiodon melanosoma,NA
1448888,NA,NA,NA,NA,"Error in parse_con(txt, bigint_as_char) : parse error: premature EOF
                                       
                     (right here) ------^

"
1461133,320944,Raia rhina,1461133,Beringraja rhina,NA
1461133,271581,Raja rhina,1461133,Beringraja rhina,NA
1461134,320922,Raia inornata,1461134,Beringraja inornata,NA
1461134,324317,Raia inornata inermis,1461134,Beringraja inornata,NA
1461134,271578,Raja inornata,1461134,Beringraja inornata,NA
1461134,1626642,Raja inornata inermis,1461134,Beringraja inornata,NA
1461134,298940,Raja jordani,1461134,Beringraja inornata,NA
1471766,275794,Halichoeres raisneri,1471766,Halichoeres inornatus,NA
1471766,320713,Pseudojulis inornatus,1471766,Halichoeres inornatus,NA
1471766,276705,Pseudojuloides inornatus,1471766,Halichoeres inornatus,NA
1471766,1623702,Sagittalarva inornata,1471766,Halichoeres inornatus,NA
1471766,1010074,Sagittalarva inornatus,1471766,Halichoeres inornatus,NA
1486838,276296,Synagrops microlepis,1486838,Kaperangus microlepis,NA
1486846,309425,Synagrops spinosa,1486846,Parascombrops spinosus,NA
1486846,159586,Synagrops spinosus,1486846,Parascombrops spinosus,NA
1486847,276299,Synagrops trispinosus,1486847,Caraibops trispinosus,NA
1486853,398281,Narcine ornata,1486853,Narcinops ornatus,NA
1486853,1486854,Narcinops ornata,1486853,Narcinops ornatus,NA
1486864,314544,Hazeus unisquamis,1486864,Trimma unisquame,NA
1486864,278517,Trimma unisquamis,1486864,Trimma unisquame,NA
1492614,1776519,Conus (Cylinder) aratispira,1492614,Conus aratispira,NA
1492614,1645127,Conus (Cylinder) kawamurai,1492614,Conus aratispira,NA
1492614,849834,Conus (Leptoconus) kawamurai,1492614,Conus aratispira,NA
1492614,428991,Conus kawamurai,1492614,Conus aratispira,NA
1492614,574469,Leptoconus kawamurai,1492614,Conus aratispira,NA
1493381,NA,NA,NA,NA,"Error in parse_con(txt, bigint_as_char) : parse error: premature EOF
                                       
                     (right here) ------^

"
1493382,NA,NA,NA,NA,"Error in parse_con(txt, bigint_as_char) : parse error: premature EOF
                                       
                     (right here) ------^

"
1493383,NA,NA,NA,NA,"Error in parse_con(txt, bigint_as_char) : parse error: premature EOF
                                       
                     (right here) ------^

"
1493384,NA,NA,NA,NA,"Error in parse_con(txt, bigint_as_char) : parse error: premature EOF
                                       
                     (right here) ------^

"
1493385,NA,NA,NA,NA,"Error in parse_con(txt, bigint_as_char) : parse error: premature EOF
                                       
                     (right here) ------^

"
1494217,NA,NA,NA,NA,"Error in parse_con(txt, bigint_as_char) : parse error: premature EOF
                                       
                     (right here) ------^

"
1495495,1623759,Pseudaesopia callizona,1495495,Zebrias callizona,NA
1495495,1495643,Synaptura callizona,1495495,Zebrias callizona,NA
1495518,1495665,Pseudophichthys macroporis,1495518,Bathycongrus macroporis,NA
1507449,279620,Anisotremus moricandi,1507449,Paranisotremus moricandi,NA
1507449,308597,Haemulon moricandi,1507449,Paranisotremus moricandi,NA
1507449,1619928,Pristipoma bicolor,1507449,Paranisotremus moricandi,NA
1507449,1619929,Pristipoma brasiliense,1507449,Paranisotremus moricandi,NA
1507449,1507447,Pristipoma trilineatum,1507449,Paranisotremus moricandi,NA
1509596,303795,Chelon melinopterus,1509596,Planiliza melinoptera,NA
1509596,312434,Ellochelon luciae,1509596,Planiliza melinoptera,NA
1509596,312435,Ellochelon melinoptera,1509596,Planiliza melinoptera,NA
1509596,303806,Liza ceramensis,1509596,Planiliza melinoptera,NA
1509596,218886,Liza luciae,1509596,Planiliza melinoptera,NA
1509596,402230,Liza melanoptera,1509596,Planiliza melinoptera,NA
1509596,218889,Liza melinoptera,1509596,Planiliza melinoptera,NA
1509596,402229,Liza melinopterus,1509596,Planiliza melinoptera,NA
1509596,303834,Mugil anpinensis,1509596,Planiliza melinoptera,NA
1509596,303852,Mugil ceramensis,1509596,Planiliza melinoptera,NA
1509596,303858,Mugil compressus,1509596,Planiliza melinoptera,NA
1509596,303907,Mugil melinopterus,1509596,Planiliza melinoptera,NA
1509596,1043425,Planiliza melinopterus,1509596,Planiliza melinoptera,NA
1524091,278408,Secutor hanedai,1524091,Deveximentum hanedai,NA
1524320,277603,Mesobius berryi,1524320,Mesovagus berryi,NA
1524491,276395,Dactyloscopus byersi,1524491,Dactyloscopus byersorum,NA
1524746,277382,Cheimerius matsubarai,1524746,Amamiichthys matsubarai,NA
1524875,323888,Alloconger shiroanago major,1524875,Ariosoma majus,NA
1524875,271724,Ariosoma major,1524875,Ariosoma majus,NA
1524875,323421,Ariosoma shiroanago major,1524875,Ariosoma majus,NA
1525053,593476,Elacatinus panamensis,1525053,Tigrigobius panamensis,NA
1525487,275871,Nannobrachium wisneri,1525487,Lampanyctus wisneri,NA
1525495,301598,Myctophum imperceptum,1525495,Dasyscopelus obtusirostris,NA
1525495,158904,Myctophum obtusirostre,1525495,Dasyscopelus obtusirostris,NA
1525495,301618,Myctophum obtusirostrum,1525495,Dasyscopelus obtusirostris,NA
1525495,323753,Myctophum pristilepis obtusirostre,1525495,Dasyscopelus obtusirostris,NA
1525496,301636,Myctophum selenoides,1525496,Dasyscopelus selenops,NA
1525496,126628,Myctophum selenops,1525496,Dasyscopelus selenops,NA
1525960,272726,Myctophum spinosum,1525960,Dasyscopelus spinosus,NA
1525960,217713,Myctophum spinosus,1525960,Dasyscopelus spinosus,NA
1525960,321325,Scopelus cuvieri,1525960,Dasyscopelus spinosus,NA
1525960,321371,Scopelus spinosus,1525960,Dasyscopelus spinosus,NA
1526188,279930,Bollmannia eigenmanni,1526188,Bollmannia eigenmannorum,NA
1526188,303035,Gobius eigenmanni,1526188,Bollmannia eigenmannorum,NA
1526188,1577895,Gobius eigenmannorum,1526188,Bollmannia eigenmannorum,NA
1526239,316139,Allanetta duodecimalis,1526239,Doboatherina duodecimalis,NA
1526239,299847,Atherina duodecimalis,1526239,Doboatherina duodecimalis,NA
1526239,400746,Atherinamorous duodecimalia,1526239,Doboatherina duodecimalis,NA
1526239,713165,Atherinomorous duodecimalis,1526239,Doboatherina duodecimalis,NA
1526239,217880,Atherinomorus duodecimalis,1526239,Doboatherina duodecimalis,NA
1526239,320553,Pranesus duodecimalis,1526239,Doboatherina duodecimalis,NA
1551089,402286,Chromis dimidata,1551089,Pycnochromis dimidiatus,NA
1551089,212823,Chromis dimidiata,1551089,Pycnochromis dimidiatus,NA
1551089,713450,Chromis dimidiate,1551089,Pycnochromis dimidiatus,NA
1551089,304150,Chromis dimidiatus,1551089,Pycnochromis dimidiatus,NA
1551089,218822,Heliastes dimidiatus,1551089,Pycnochromis dimidiatus,NA
1551095,304111,Abudefduf florulentus,1551095,Stegastes lacrymatus,NA
1551095,212882,Abudefduf lacrymatus,1551095,Stegastes lacrymatus,NA
1551095,312348,Glyphidodon florulentus,1551095,Stegastes lacrymatus,NA
1551095,312054,Glyphisodon lacrymatus,1551095,Stegastes lacrymatus,NA
1551095,312066,Glyphisodon nivosus,1551095,Stegastes lacrymatus,NA
1551095,402327,Plectoglyphidodon lacrymatus,1551095,Stegastes lacrymatus,NA
1551095,402326,Plectrogliphidodon lacrimatus,1551095,Stegastes lacrymatus,NA
1551095,212860,Plectroglyphidodon lacrymatus,1551095,Stegastes lacrymatus,NA
1551095,402328,Plectroglypidodon lacrymatus,1551095,Stegastes lacrymatus,NA
1565681,273718,Chromis cyanea,1565681,Azurina cyanea,NA
1565681,402285,Chromis cyaneus,1565681,Azurina cyanea,NA
1565681,318086,Furcaria cyanea,1565681,Azurina cyanea,NA
1565681,313030,Heliastes cyaneus,1565681,Azurina cyanea,NA
1571853,383854,Delphinus (Grampus) acutus,1571853,Leucopleurus acutus,NA
1571853,383603,Delphinus acutus,1571853,Leucopleurus acutus,NA
1571853,383839,Delphinus eschrichtii,1571853,Leucopleurus acutus,NA
1571853,383869,Delphinus leucopleurus,1571853,Leucopleurus acutus,NA
1571853,383943,Electra acuta,1571853,Leucopleurus acutus,NA
1571853,137100,Lagenorhynchus acutus,1571853,Leucopleurus acutus,NA
1571853,384021,Lagenorhynchus gubernator,1571853,Leucopleurus acutus,NA
1571853,384024,Lagenorhynchus leucopleurus,1571853,Leucopleurus acutus,NA
1571853,384029,Lagenorhynchus perspicillatus,1571853,Leucopleurus acutus,NA
1571853,384035,Leicopleurus arcticus,1571853,Leucopleurus acutus,NA
1571853,384036,Leucopleurus arcticus,1571853,Leucopleurus acutus,NA
1571884,383863,Delphinus (Grampus) obscurus,1571884,Sagmatias australis,NA
1571884,383820,Delphinus chilensis,1571884,Sagmatias australis,NA
1571884,383829,Delphinus cruciger,1571884,Sagmatias australis,NA
1571884,380492,Delphinus obscurus,1571884,Sagmatias australis,NA
1571884,383946,Electra clancula,1571884,Sagmatias australis,NA
1571884,383948,Electra cruciger,1571884,Sagmatias australis,NA
1571884,254980,Lagenorhynchus australis,1571884,Sagmatias australis,NA
1571884,383563,Lagenorhynchus cruciger,1571884,Sagmatias australis,NA
1571884,384023,Lagenorhynchus latifrons,1571884,Sagmatias australis,NA
1571884,384032,Lagenorhynchus supercillosus,1571884,Sagmatias australis,NA
1571884,380491,Lagenorhynchus wilsoni,1571884,Sagmatias australis,NA
1571884,384061,Phocaena australis,1571884,Sagmatias australis,NA
1571884,384064,Phocaena crucigera,1571884,Sagmatias australis,NA
1571884,384065,Phocaena d'orbignyi,1571884,Sagmatias australis,NA
1571884,380487,Phocoena australis,1571884,Sagmatias australis,NA
1571884,380489,Sagmatias amblodon,1571884,Sagmatias australis,NA
1571884,384177,Tursio chiloensis,1571884,Sagmatias australis,NA
1571909,383872,Delphinus longidens,1571909,Sagmatias obliquidens,NA
1571909,384025,Lagenorhynchus longidens,1571909,Sagmatias obliquidens,NA
1571909,254981,Lagenorhynchus obliquidens,1571909,Sagmatias obliquidens,NA
1571909,384027,Lagenorhynchus ognevi,1571909,Sagmatias obliquidens,NA
1575775,398357,Engraulis albidus,1575775,Engraulis maeoticus,NA
1575775,1568587,Engraulis encrasicholus maeoticus,1575775,Engraulis maeoticus,NA
1577311,835124,Acanthopagrus morrisoni,1577311,Acanthopagrus morrisonae,NA
1577312,403455,Acanthostracion poligonos,1577312,Acanthostracion polygonium,NA
1577312,403454,Acanthostracion polygonia,1577312,Acanthostracion polygonium,NA
1577312,158919,Acanthostracion polygonius,1577312,Acanthostracion polygonium,NA
1577312,308688,Lactophrys polygonia,1577312,Acanthostracion polygonium,NA
1577312,308689,Lactophrys polygonius,1577312,Acanthostracion polygonium,NA
1577312,308692,Lactophrys saxatilis,1577312,Acanthostracion polygonium,NA
1577313,277596,Amblyglyphidodon batunai,1577313,Amblyglyphidodon batunaorum,NA
1577314,273720,Chromis dispilus,1577314,Chromis dispila,NA
1577315,271909,Facciolella karreri,1577315,Facciolella karrerae,NA
1577316,323179,Kathetostoma albigutta cubana,1577316,Kathetostoma cubanum,NA
1577316,1577321,Kathetostoma albiguttum cubanum,1577316,Kathetostoma cubanum,NA
1577316,275991,Kathetostoma cubana,1577316,Kathetostoma cubanum,NA
1577324,271528,Bathyraja parmifera,1577324,Arctoraja parmifera,NA
1577324,298832,Bathyraja rosispinis,1577324,Arctoraja parmifera,NA
1577324,712956,Breviraja parmifera,1577324,Arctoraja parmifera,NA
1577324,320934,Raia obtusa,1577324,Arctoraja parmifera,NA
1577324,320937,Raia parmifera,1577324,Arctoraja parmifera,NA
1577324,320947,Raia rosispinis,1577324,Arctoraja parmifera,NA
1577324,1623766,Raja obtusa,1577324,Arctoraja parmifera,NA
1577324,298991,Raja parmifera,1577324,Arctoraja parmifera,NA
1577324,299013,Raja rosispinis,1577324,Arctoraja parmifera,NA
1577324,282593,Rhinoraja obtusa,1577324,Arctoraja parmifera,NA
1577329,1020317,Haemulon californiensis,1577329,Brachygenys californiensis,NA
1577329,315931,Xenichthys californiensis,1577329,Brachygenys californiensis,NA
1577329,283178,Xenistius californiensis,1577329,Brachygenys californiensis,NA
1577330,NA,NA,NA,NA,"Error in parse_con(txt, bigint_as_char) : parse error: premature EOF
                                       
                     (right here) ------^

"
1577338,276232,Acentronura australe,1577338,Idiotropiscis australis,NA
1577338,314681,Idiotropiscis australe,1577338,Idiotropiscis australis,NA
1577339,158551,Leucoraja erinacea,1577339,Leucoraja erinaceus,NA
1577339,320915,Raia erinacea,1577339,Leucoraja erinaceus,NA
1577339,298906,Raja erinacea,1577339,Leucoraja erinaceus,NA
1577339,298907,Raja erinaceus,1577339,Leucoraja erinaceus,NA
1577341,315151,Otolithoides perarmatus,1577341,Panna perarmata,NA
1577341,402002,Pama perarmata,1577341,Panna perarmata,NA
1577341,281988,Panna perarmatus,1577341,Panna perarmata,NA
1577341,321268,Sciaenoides cochinchinensis,1577341,Panna perarmata,NA
1577341,321272,Sciaenoides perarmatus,1577341,Panna perarmata,NA
1577342,319546,Negogaleus longicaudatus,1577342,Paragaleus longicaudatus,NA
1577342,271330,Paragaleus randalli,1577342,Paragaleus longicaudatus,NA
1577343,308595,Haemulon macrophthalmum,1577343,Parakuhlia macrophthalma,NA
1577343,315170,Parakuhlia boulengeri,1577343,Parakuhlia macrophthalma,NA
1577343,401819,Parakuhlia macrophtalmus,1577343,Parakuhlia macrophthalma,NA
1577343,282050,Parakuhlia macrophthalmus,1577343,Parakuhlia macrophthalma,NA
1577346,304254,Argyrosomus aneus,1577346,Pennahia aneus,NA
1577346,317402,Corvina macrophthalmus,1577346,Pennahia aneus,NA
1577346,318675,Johnieops aneus,1577346,Pennahia aneus,NA
1577346,309032,Johnius aneus,1577346,Pennahia aneus,NA
1577346,309054,Johnius resplendens,1577346,Pennahia aneus,NA
1577346,319910,Otolithus leuciscus,1577346,Pennahia aneus,NA
1577346,319912,Otolithus macrophthalmus,1577346,Pennahia aneus,NA
1577346,282195,Pennahia anea,1577346,Pennahia aneus,NA
1577346,1620824,Pennahia macrophthalamus,1577346,Pennahia aneus,NA
1577346,315224,Pennahia macrophthalmus,1577346,Pennahia aneus,NA
1577346,402009,Pennahia macropthalmus,1577346,Pennahia aneus,NA
1577346,1620825,Pennhia anea,1577346,Pennahia aneus,NA
1577346,320787,Pseudosciaena anea,1577346,Pennahia aneus,NA
1577346,402008,Pseudosciaena aneus,1577346,Pennahia aneus,NA
1577346,320797,Pseudosciaena macrophthalmus,1577346,Pennahia aneus,NA
1577346,402007,Sciaena aneus,1577346,Pennahia aneus,NA
1577346,304339,Sciaena macrophthalmus,1577346,Pennahia aneus,NA
1577347,313442,Damalichthys argyrosomus,1577347,Phanerodon vacca,NA
1577347,240725,Damalichthys vacca,1577347,Phanerodon vacca,NA
1577347,314288,Ditrema vacca,1577347,Phanerodon vacca,NA
1577347,313435,Embiotoca argyrosoma,1577347,Phanerodon vacca,NA
1577347,282576,Rhacochilus vacca,1577347,Phanerodon vacca,NA
1577349,474975,Diagramma centurio,1577349,Plectorhinchus centurio,NA
1577351,1043485,Pseudobatos glaucostigmus,1577351,Pseudobatos glaucostigma,NA
1577351,271596,Rhinobatos glaucostigma,1577351,Pseudobatos glaucostigma,NA
1577351,399684,Rhinobatos glaucostigmus,1577351,Pseudobatos glaucostigma,NA
1577351,321010,Rhinobatus glaucostigma,1577351,Pseudobatos glaucostigma,NA
1577352,1619767,Paraconodon orthopristis,1577352,Rhencus macracanthus,NA
1577352,1619768,Pomadasis burro,1577352,Rhencus macracanthus,NA
1577352,1534076,Pomadasys andrei,1577352,Rhencus macracanthus,NA
1577352,273508,Pomadasys macracanthus,1577352,Rhencus macracanthus,NA
1577352,1534078,Pristipoma andrei,1577352,Rhencus macracanthus,NA
1577352,320616,Pristipoma macracanthum,1577352,Rhencus macracanthus,NA
1577352,320617,Pristipoma macracanthus,1577352,Rhencus macracanthus,NA
1577353,401872,Pomadasis bayanus,1577353,Rhonciscus bayanus,NA
1577353,273501,Pomadasys bayanus,1577353,Rhonciscus bayanus,NA
1577353,303432,Pomadasys sinuosus,1577353,Rhonciscus bayanus,NA
1577356,1577388,Smaris alta,1577356,Spicara altum,NA
1577356,321550,Smaris altus,1577356,Spicara altum,NA
1577356,321559,Smaris macrophthalmus,1577356,Spicara altum,NA
1577356,273307,Spicara alta,1577356,Spicara altum,NA
1577357,321551,Smaris australis,1577357,Spicara australe,NA
1577357,221422,Spicara australis,1577357,Spicara australe,NA
1577358,312088,Caesio algoae,1577358,Spicara axillare,NA
1577358,312089,Caesio axillaris,1577358,Spicara axillare,NA
1577358,320875,Pterosmaris axillaris,1577358,Spicara axillare,NA
1577358,221421,Spicara axillaris,1577358,Spicara axillare,NA
1577359,321561,Smaris martinicus,1577359,Spicara martinicum,NA
1577359,273308,Spicara martinicus,1577359,Spicara martinicum,NA
1577360,1493902,Ophioscion gomezi,1577360,Stellifer gomezi,NA
1577361,318381,Hemirhombus guineensis,1577361,Syacium guineense,NA
1577361,403266,Syacium guineenis,1577361,Syacium guineense,NA
1577361,275838,Syacium guineensis,1577361,Syacium guineense,NA
1577363,127056,Oblada melanura,1577363,Oblada melanurus,NA
1577363,1620033,Oblado melanura,1577363,Oblada melanurus,NA
1577363,401904,Oblata melanura,1577363,Oblada melanurus,NA
1577363,305283,Sparus melanurus,1577363,Oblada melanurus,NA
1577364,NA,NA,NA,NA,"Error in parse_con(txt, bigint_as_char) : parse error: premature EOF
                                       
                     (right here) ------^

"
1580692,273712,Chromis atrilobata,1580692,Azurina atrilobata,NA
1592271,273714,Chromis bami,1592271,Pycnochromis bami,NA
1592279,273708,Chromis alleni,1592279,Pycnochromis alleni,NA
1592348,273732,Chromis intercrusma,1592348,Azurina intercrusma,NA
1592634,277408,Engyprosopon vanuatuensis,1592634,Engyprosopon vanuatuense,NA
1592637,277399,Engyprosopon marquisensis,1592637,Engyprosopon marquisense,NA
1592709,398682,Engyprosopon mozambiquensis,1592709,Engyprosopon mozambiquense,NA
1592726,273704,Chromis abrupta,1592726,Pycnochromis abruptus,NA
1592727,273723,Chromis fatuhivae,1592727,Pycnochromis fatuhivae,NA
1592822,277404,Engyprosopon raoulensis,1592822,Engyprosopon raoulense,NA
1592849,277389,Engyprosopon bellonaensis,1592849,Engyprosopon bellonaense,NA
1593660,273716,Chromis caudalis,1593660,Pycnochromis caudalis,NA
1593661,273719,Chromis delta,1593661,Pycnochromis delta,NA
1593662,273726,Chromis flavipectoralis,1593662,Pycnochromis flavipectoralis,NA
1595331,758251,Ctenophyllia danae,1595331,Meandrina danai,NA
1595331,1371428,Ctenophyllia fissa,1595331,Meandrina danai,NA
1595331,758252,Meandrina danae,1595331,Meandrina danai,NA
1595331,1371423,Meandrina meandrites f. danae,1595331,Meandrina danai,NA
1595331,893238,Meandrina meandrites f. danai,1595331,Meandrina danai,NA
1595331,1849312,Pectinia danae,1595331,Meandrina danai,NA
1595331,1440912,Pectinia danai,1595331,Meandrina danai,NA
1605252,320731,Pseudopomacentrus gascoynei,1605252,Plectroglyphidodon gascoynei,NA
1605252,276670,Stegastes gascoynei,1605252,Plectroglyphidodon gascoynei,NA
1605265,277393,Engyprosopon hawaiiensis,1605265,Engyprosopon hawaiiense,NA
1605266,305572,Arnoglossus maculipinnis,1605266,Engyprosopon maldivense,NA
1605266,1623162,Engyprosopon borneense,1605266,Engyprosopon maldivense,NA
1605266,310679,Engyprosopon borneensis,1605266,Engyprosopon maldivense,NA
1605266,310684,Engyprosopon macroptera,1605266,Engyprosopon maldivense,NA
1605266,310685,Engyprosopon maculipinnis,1605266,Engyprosopon maldivense,NA
1605266,277398,Engyprosopon maldivensis,1605266,Engyprosopon maldivense,NA
1605266,321231,Scaeops maldivensis,1605266,Engyprosopon maldivense,NA
1605267,219806,Engyprosopon natalensis,1605267,Engyprosopon natalense,NA
1605271,NA,NA,NA,NA,"Error in parse_con(txt, bigint_as_char) : parse error: premature EOF
                                       
                     (right here) ------^

"
1605272,NA,NA,NA,NA,"Error in parse_con(txt, bigint_as_char) : parse error: premature EOF
                                       
                     (right here) ------^

"
1605274,316051,Adioryx vexillarius,1605274,Neoniphon vexillarium,NA
1605274,318542,Holocentrum vexillarium,1605274,Neoniphon vexillarium,NA
1605274,309183,Holocentrus vexillarius,1605274,Neoniphon vexillarium,NA
1605274,159401,Sargocentron vexillarium,1605274,Neoniphon vexillarium,NA
1605274,400895,Sargocentron vexillarius,1605274,Neoniphon vexillarium,NA
1605276,1493215,Astronesthes barbatus,1605276,Astronesthes barbata,NA
1605280,323264,Carangoides ferdau jordani,1605280,Ferdauia orthogrammus,NA
1605280,324149,Carangoides gymnostethoides evermanni,1605280,Ferdauia orthogrammus,NA
1605280,1626076,Carangoides gymnosthethoides evermanni,1605280,Ferdauia orthogrammus,NA
1605280,309282,Carangoides jordani,1605280,Ferdauia orthogrammus,NA
1605280,309284,Carangoides nitidus,1605280,Ferdauia orthogrammus,NA
1605280,218393,Carangoides orthogrammus,1605280,Ferdauia orthogrammus,NA
1605280,1577755,Carangoides orthogrammuus,1605280,Ferdauia orthogrammus,NA
1605280,1577756,Carangoides othogrammus,1605280,Ferdauia orthogrammus,NA
1605280,302409,Caranx orthogrammus,1605280,Ferdauia orthogrammus,NA
1605303,275383,Arothron leopardus,1605303,Chelonodontops leopardus,NA
1605303,713857,Tetraodon leopardus,1605303,Chelonodontops leopardus,NA
1605303,321870,Tetrodon leopardus,1605303,Chelonodontops leopardus,NA
1605305,304101,Abudefduf bimaculatus,1605305,Pycnochromis amboinensis,NA
1605305,713449,Chromis amboiensis,1605305,Pycnochromis amboinensis,NA
1605305,273711,Chromis amboinensis,1605305,Pycnochromis amboinensis,NA
1605305,304158,Chromis fragoris,1605305,Pycnochromis amboinensis,NA
1605305,318186,Gliphidodon bimaculatus,1605305,Pycnochromis amboinensis,NA
1605305,312344,Glyphidodon bimaculatus,1605305,Pycnochromis amboinensis,NA
1605305,1622541,Glyphisodon bimaculatus,1605305,Pycnochromis amboinensis,NA
1605305,312675,Heliases amboinensis,1605305,Pycnochromis amboinensis,NA
1605306,273713,Chromis atripes,1605306,Pycnochromis atripes,NA
1605313,273721,Chromis elerae,1605313,Azurina elerae,NA
1609822,382837,Enoplometopus macrodontus,1609822,Hoplometopus macrodontus,NA
1611043,383096,Araeosternus wieneckii,1611043,Phyllamphion elegans,NA
1611043,383020,Palinurellus gundlachi wieneckii,1611043,Phyllamphion elegans,NA
1611043,210069,Palinurellus wieneckii,1611043,Phyllamphion elegans,NA
1611044,382887,Palinurellus gundlachi,1611044,Phyllamphion gundlachi,NA
1611044,1596882,Synaxes hybridica,1611044,Phyllamphion gundlachi,NA
1611577,1611579,Coluber haje,1611577,Naja haje,NA
1617333,287703,Montipora cryptus,1617333,Montipora crypta,NA
1623786,304146,Chromis cautus,1623786,Azurina multilineata,NA
1623786,304175,Chromis marginata,1623786,Azurina multilineata,NA
1623786,273743,Chromis multilineata,1623786,Azurina multilineata,NA
1623786,402292,Chromis multilineatus,1623786,Azurina multilineata,NA
1623786,318087,Furcaria puncta,1623786,Azurina multilineata,NA
1623786,312681,Heliases marginata,1623786,Azurina multilineata,NA
1623786,312682,Heliases multilineatus,1623786,Azurina multilineata,NA
1623786,313035,Heliastes marginata,1623786,Azurina multilineata,NA
1623786,313036,Heliastes marginatus,1623786,Azurina multilineata,NA
1623786,319750,Onychognathus cautus,1623786,Azurina multilineata,NA
1653867,382877,Thymopsis nilenta,1653867,Thymops nilenta,NA
1667998,1007177,Chriolepis bilix,1667998,Pinnichthys bilix,NA
1668000,281904,Ophioscion punctatissimus,1668000,Stellifer punctatissimus,NA
1701441,754326,Continuconus estivali,1701441,Profundiconus estivali,NA
1701441,848172,Conus (Klemaeconus) estivali,1701441,Profundiconus estivali,NA
1701441,426488,Conus estivali,1701441,Profundiconus estivali,NA
1701441,577391,Kioconus estivali,1701441,Profundiconus estivali,NA
1727490,382987,Polycheles martini,1727490,Dianecheles martini,NA
1727493,383195,Pentacheles enthrix,1727493,Neopolycheles enthrix,NA
1727493,382985,Polycheles enthrix,1727493,Neopolycheles enthrix,NA
1727494,382982,Polycheles amemiyai,1727494,Neopolycheles amemiyai,NA
1727495,382986,Polycheles kermadecensis,1727495,Neopolycheles kermadecensis,NA
1727495,383196,Stereomastis kermadecensis,1727495,Neopolycheles kermadecensis,NA
1751396,300595,Engraulis chefuensis,1751396,Thrissina chefuensis,NA
1751396,300625,Engraulis koreanus,1751396,Thrissina chefuensis,NA
1751396,275551,Thryssa chefuensis,1751396,Thrissina chefuensis,NA
1751406,1751401,Carangoides compressus,1751406,Craterognathus plagiotaenia,NA
1751406,218399,Carangoides plagiotaenia,1751406,Craterognathus plagiotaenia,NA
1751406,302317,Caranx brevicarinatus,1751406,Craterognathus plagiotaenia,NA
1751406,401575,Caranx compressus,1751406,Craterognathus plagiotaenia,NA
1751406,302422,Caranx plagiotaenia,1751406,Craterognathus plagiotaenia,NA
1751406,302453,Caranx vomerinus,1751406,Craterognathus plagiotaenia,NA
1758486,304682,Anthias ventralis,1758486,Compsanthias ventralis,NA
1758486,324044,Anthias ventralis ventralis,1758486,Compsanthias ventralis,NA
1758486,293718,Pseudanthias ventralis,1758486,Compsanthias ventralis,NA
1758486,277487,Pseudanthias ventralis ventralis,1758486,Compsanthias ventralis,NA
1758487,324043,Anthias ventralis hawaiiensis,1758487,Compsanthias hawaiiensis,NA
1758487,1012511,Pseudanthias hawaiiensis,1758487,Compsanthias hawaiiensis,NA
1758487,293719,Pseudanthias ventralis hawaiiensis,1758487,Compsanthias hawaiiensis,NA
1770896,304608,Anthias bicolor,1770896,Nemanthias bicolor,NA
1770896,312502,Mirolabrichthys bicolor,1770896,Nemanthias bicolor,NA
1770896,218276,Pseudanthias bicolor,1770896,Nemanthias bicolor,NA
1779369,302498,Selene oerstedi,1779369,Paraselene orstedii,NA
1779369,302499,Selene oerstedii,1779369,Paraselene orstedii,NA
1779369,273285,Selene orstedii,1779369,Paraselene orstedii,NA
1779369,322380,Vomer oerstedii,1779369,Paraselene orstedii,NA
1779369,322381,Vomer orstedii,1779369,Paraselene orstedii,NA
1780401,398634,Didogobius wirtzi,1780401,Peter wirtzi,NA
1780403,398633,Didogobius amicuscaridis,1780403,Peter amicuscaridis,NA
