assessment_id,group,sis_taxon_id,sciname,redlist_version,redlist_category,assessed_year,scope
165798056,reef_building_corals,133255,Agaricia humilis,3.1,CR,2022,Global
165799250,reef_building_corals,133257,Diploria labyrinthiformis,3.1,CR,2022,Global
165810746,reef_building_corals,133281,Madracis formosa,3.1,NT,2022,Global
165813918,reef_building_corals,133288,Agaricia grahamae,3.1,NT,2022,Global
165848265,reef_building_corals,133356,Mycetophyllia ferox,3.1,CR,2022,Global
165855828,reef_building_corals,133373,Orbicella faveolata,3.1,EN,2022,Global
165857974,reef_building_corals,133377,Pseudodiploria clivosa,3.1,NT,2022,Global
165860142,reef_building_corals,133381,Acropora cervicornis,3.1,CR,2022,Global
165863977,reef_building_corals,133389,Siderastrea siderea,3.1,CR,2022,Global
165867224,reef_building_corals,133395,Porites porites,3.1,LC,2022,Global
165869793,reef_building_corals,133400,Eusmilia fastigiata,3.1,CR,2022,Global
165891280,reef_building_corals,133439,Agaricia tenuifolia,3.1,CR,2022,Global
165894026,reef_building_corals,133444,Oculina valenciennesi,3.1,DD,2022,Global
165900464,reef_building_corals,133457,Mussa angulosa,3.1,NT,2022,Global
165902902,reef_building_corals,133461,Meandrina brasiliensis,3.1,CR,2022,Global
165909511,reef_building_corals,133476,Madracis asperula,3.1,LC,2022,Global
165924110,reef_building_corals,133504,Porites furcata,3.1,LC,2022,Global
165930262,reef_building_corals,133519,Mycetophyllia danaana,3.1,CR,2022,Global
165931015,reef_building_corals,133521,Stephanocoenia intersepta,3.1,NT,2022,Global
165931505,reef_building_corals,133522,Helioseris cucullata,3.1,CR,2022,Global
165936978,reef_building_corals,133533,Oculina robusta,3.1,DD,2022,Global
165937610,reef_building_corals,133535,Agaricia agaricites,3.1,VU,2022,Global
165941449,reef_building_corals,133544,Madracis carmabi,3.1,LC,2022,Global
165951503,reef_building_corals,133564,Isophyllia rigida,3.1,LC,2022,Global
165961166,reef_building_corals,133584,Porites divaricata,3.1,LC,2022,Global
165962303,reef_building_corals,133586,Mussismilia braziliensis,3.1,CR,2022,Global
165964921,reef_building_corals,133591,Isophyllia sinuosa,3.1,LC,2022,Global
165966638,reef_building_corals,133594,Favia fragum,3.1,LC,2022,Global
165970711,reef_building_corals,133605,Scolymia wellsii,3.1,VU,2022,Global
165973722,reef_building_corals,133611,Madracis senaria,3.1,LC,2022,Global
165977116,reef_building_corals,133618,Madracis auretenra,3.1,LC,2022,Global
166010213,reef_building_corals,133680,Porites astreoides,3.1,LC,2022,Global
166013197,reef_building_corals,133686,Leptoseris cailleti,3.1,LC,2022,Global
179618755,reef_building_corals,133042,Millepora complanata,3.1,CR,2022,Global
179619810,reef_building_corals,133143,Millepora squarrosa,3.1,CR,2022,Global
179621708,reef_building_corals,133466,Millepora striata,3.1,VU,2022,Global
211665305,reef_building_corals,211665303,Meandrina jacksoni,3.1,CR,2022,Global
269645634,reef_building_corals,133663,Madracis decactis,3.1,CR,2022,Global
269646882,reef_building_corals,133135,Madracis pharensis,3.1,LC,2022,Global
12683988,reef_building_corals,63582,Pseudocyathoceras avis,3.1,DD,2007,Global
263072010,seabreams_porgies_picarels,285107889,Polysteganus coeruleopunctatus,3.1,DD,2025,Global
263072015,seabreams_porgies_picarels,170247,Petrus rupestris,3.1,CR,2025,Global
263072020,seabreams_porgies_picarels,170183,Chrysoblephus cristiceps,3.1,CR,2025,Global
263072025,seabreams_porgies_picarels,170184,Polysteganus praeorbitalis,3.1,VU,2025,Global
263072030,seabreams_porgies_picarels,12137,Lithognathus lithognathus,3.1,EN,2025,Global
263072035,seabreams_porgies_picarels,170256,Chrysoblephus gibbiceps,3.1,EN,2025,Global
263072040,seabreams_porgies_picarels,170221,Cheimerius nufar,3.1,LC,2025,Global
263072045,seabreams_porgies_picarels,170225,Rhabdosargus globiceps,3.1,VU,2025,Global
263072050,seabreams_porgies_picarels,170226,Sparodon durbanensis,3.1,NT,2025,Global
263072055,seabreams_porgies_picarels,170194,Chrysoblephus anglicus,3.1,NT,2025,Global
263072060,seabreams_porgies_picarels,170231,Argyrozona argyrozona,3.1,LC,2025,Global
263072065,seabreams_porgies_picarels,170200,Lithognathus aureti,3.1,EN,2025,Global
263072070,seabreams_porgies_picarels,170204,Cymatoceps nasutus,3.1,VU,2025,Global
263072075,seabreams_porgies_picarels,170170,Chrysoblephus laticeps,3.1,LC,2025,Global
263072080,seabreams_porgies_picarels,170208,Pachymetopon grande,3.1,LC,2025,Global
263072085,seabreams_porgies_picarels,170173,Acanthopagrus vagus,3.1,VU,2025,Global
263072090,seabreams_porgies_picarels,170206,Polysteganus undulosus,3.1,EN,2025,Global
263255757,seabreams_porgies_picarels,206074520,Polysteganus lineopunctatus,3.1,LC,2025,Global
217450376,seabreams_porgies_picarels,47137303,Archosargus pourtalesii,3.1,LC,2023,Global
159145720,seabreams_porgies_picarels,159145410,Argyrops notialis,3.1,LC,2020,Global
137489871,seabreams_porgies_picarels,137475321,Dentex carpenteri,3.1,DD,2020,Global
137563995,seabreams_porgies_picarels,137550044,Evynnis mononematos,3.1,DD,2020,Global
154921745,seabreams_porgies_picarels,141363454,Polysteganus cerasinus,3.1,DD,2020,Global
154921778,seabreams_porgies_picarels,141363488,Polysteganus flavodorsalis,3.1,DD,2020,Global
154921827,seabreams_porgies_picarels,141363565,Sparidentex jamalensis,3.1,DD,2020,Global
159145704,seabreams_porgies_picarels,159145402,Argyrops caeruleops,3.1,LC,2020,Global
159145712,seabreams_porgies_picarels,159145406,Argyrops flavops,3.1,DD,2020,Global
216215459,seabreams_porgies_picarels,137516649,Diplodus levantinus,3.1,DD,2022,Global
96231628,seabreams_porgies_picarels,170266,Acanthopagrus berda,3.1,LC,2017,Global
1300886,seabreams_porgies_picarels,170246,Virididentex acromegalus,3.1,LC,2014,Global
49749355,seabreams_porgies_picarels,47137241,Polysteganus mascarenensis,3.1,DD,2014,Global
49513416,seabreams_porgies_picarels,47166662,Acanthopagrus sheim,3.1,LC,2014,Global
49611371,seabreams_porgies_picarels,47166619,Acanthopagrus morrisoni,3.1,LC,2014,Global
50033244,seabreams_porgies_picarels,47385652,Acanthopagrus pacificus,3.1,LC,2014,Global
1299349,seabreams_porgies_picarels,170239,Acanthopagrus bifasciatus,3.1,LC,2014,Global
49513131,seabreams_porgies_picarels,47166659,Acanthopagrus arabicus,3.1,LC,2014,Global
1289518,seabreams_porgies_picarels,170187,Calamus campechanus,3.1,DD,2014,Global
1300078,seabreams_porgies_picarels,170243,Calamus arctifrons,3.1,LC,2014,Global
1286359,seabreams_porgies_picarels,170168,Stenotomus chrysops,3.1,NT,2014,Global
1283454,seabreams_porgies_picarels,170154,Diplodus argenteus,3.1,LC,2014,Global
1288028,seabreams_porgies_picarels,170178,Calamus nodosus,3.1,LC,2014,Global
1288591,seabreams_porgies_picarels,170182,Calamus proridens,3.1,LC,2014,Global
1293357,seabreams_porgies_picarels,170207,Calamus penna,3.1,LC,2014,Global
1296293,seabreams_porgies_picarels,170223,Archosargus probatocephalus,3.1,LC,2014,Global
1298374,seabreams_porgies_picarels,170233,Calamus leucosteus,3.1,LC,2014,Global
1283528,seabreams_porgies_picarels,170156,Archosargus rhomboidalis,3.1,LC,2014,Global
1285147,seabreams_porgies_picarels,170162,Pagellus bellottii,3.1,LC,2014,Global
1287932,seabreams_porgies_picarels,170177,Calamus mu,3.1,LC,2014,Global
1288332,seabreams_porgies_picarels,170180,Stenotomus caprinus,3.1,LC,2014,Global
1289896,seabreams_porgies_picarels,170190,Calamus bajonado,3.1,LC,2014,Global
1290385,seabreams_porgies_picarels,170192,Dentex canariensis,3.1,LC,2014,Global
1292909,seabreams_porgies_picarels,170205,Calamus pennatula,3.1,LC,2014,Global
1293809,seabreams_porgies_picarels,170209,Diplodus fasciatus,3.1,LC,2014,Global
1295401,seabreams_porgies_picarels,170219,Argyrops megalommatus,3.1,DD,2014,Global
1296127,seabreams_porgies_picarels,170222,Diplodus bellottii,3.1,LC,2014,Global
1298814,seabreams_porgies_picarels,170236,Sparidentex belayewi,3.1,DD,2014,Global
1299733,seabreams_porgies_picarels,170241,Pagrus africanus,3.1,LC,2014,Global
1301306,seabreams_porgies_picarels,170249,Calamus calamus,3.1,LC,2014,Global
1301642,seabreams_porgies_picarels,170250,Lagodon rhomboides,3.1,LC,2014,Global
1302872,seabreams_porgies_picarels,170255,Lithognathus olivieri,3.1,DD,2014,Global
1308023,seabreams_porgies_picarels,170281,Spicara nigricauda,3.1,LC,2014,Global
1308950,seabreams_porgies_picarels,170286,Spicara melanurus,3.1,LC,2014,Global
1309077,seabreams_porgies_picarels,170287,Spicara martinicus,3.1,DD,2014,Global
42736975,seabreams_porgies_picarels,170155,Diplodus sargus,3.1,LC,2014,Global
46929550,seabreams_porgies_picarels,155180,Calamus cervigoni,3.1,LC,2014,Global
1283985,seabreams_porgies_picarels,170158,Dentex angolensis,3.1,NT,2014,Global
1305162,seabreams_porgies_picarels,170264,Diplodus holbrookii,3.1,LC,2014,Global
1283831,seabreams_porgies_picarels,170157,Dentex spariformis,3.1,LC,2014,Global
1285017,seabreams_porgies_picarels,170161,Cheimerius matsubarai,3.1,VU,2014,Global
1285377,seabreams_porgies_picarels,170163,Sparidentex datnia,3.1,DD,2014,Global
1287031,seabreams_porgies_picarels,170171,Boops lineatus,3.1,DD,2014,Global
1287803,seabreams_porgies_picarels,170176,Dentex abei,3.1,LC,2014,Global
1288460,seabreams_porgies_picarels,170181,Acanthopagrus palmaris,3.1,LC,2014,Global
1289744,seabreams_porgies_picarels,170189,Acanthopagrus butcheri,3.1,LC,2014,Global
1292034,seabreams_porgies_picarels,170199,Acanthopagrus sivicolus,3.1,VU,2014,Global
1294201,seabreams_porgies_picarels,170212,Evynnis tumifrons,3.1,LC,2014,Global
1294540,seabreams_porgies_picarels,170214,Diplodus noct,3.1,LC,2014,Global
1295177,seabreams_porgies_picarels,170217,Acanthopagrus longispinnis,3.1,DD,2014,Global
1297217,seabreams_porgies_picarels,170227,Dentex fourmanoiri,3.1,DD,2014,Global
1297752,seabreams_porgies_picarels,170230,Acanthopagrus akazakii,3.1,DD,2014,Global
1298535,seabreams_porgies_picarels,170234,Pagellus affinis,3.1,LC,2014,Global
1298671,seabreams_porgies_picarels,170235,Acanthopagrus taiwanensis,3.1,DD,2014,Global
1299632,seabreams_porgies_picarels,170240,Dentex hypselosomus,3.1,LC,2014,Global
1302776,seabreams_porgies_picarels,170254,Diplodus bermudensis,3.1,LC,2014,Global
1303135,seabreams_porgies_picarels,170257,Acanthopagrus australis,3.1,LC,2014,Global
1306794,seabreams_porgies_picarels,170273,Diplodus omanensis,3.1,LC,2014,Global
47028414,seabreams_porgies_picarels,154734,Pagrus auratus,3.1,LC,2014,Global
1285626,seabreams_porgies_picarels,170165,Rhabdosargus haffara,3.1,LC,2014,Global
1286175,seabreams_porgies_picarels,170167,Pagrus major,3.1,LC,2014,Global
1287447,seabreams_porgies_picarels,170174,Sparidentex hasta,3.1,LC,2014,Global
1288183,seabreams_porgies_picarels,170179,Acanthopagrus chinshira,3.1,NT,2014,Global
1290230,seabreams_porgies_picarels,170191,Argyrops bleekeri,3.1,LC,2014,Global
1292355,seabreams_porgies_picarels,170201,Pachymetopon aeneum,3.1,LC,2014,Global
1292594,seabreams_porgies_picarels,170203,Rhabdosargus holubi,3.1,LC,2014,Global
1293923,seabreams_porgies_picarels,170210,Pachymetopon blochii,3.1,LC,2014,Global
1297329,seabreams_porgies_picarels,170228,Acanthopagrus omanensis,3.1,DD,2014,Global
1304848,seabreams_porgies_picarels,170263,Acanthopagrus latus,3.1,DD,2014,Global
1308739,seabreams_porgies_picarels,170285,Spicara alta,3.1,LC,2014,Global
20567110,seabreams_porgies_picarels,170153,Acanthopagrus schlegelii,3.1,LC,2014,Global
49698883,seabreams_porgies_picarels,49677201,Crenidens indicus,3.1,LC,2014,Global
49749201,seabreams_porgies_picarels,47136863,Crenidens macracanthus,3.1,DD,2014,Global
49749492,seabreams_porgies_picarels,47136868,Acanthopagrus catenula,3.1,DD,2014,Global
49749676,seabreams_porgies_picarels,47260360,Rhabdosargus niger,3.1,DD,2014,Global
56986790,seabreams_porgies_picarels,47137465,Calamus brachysomus,3.1,LC,2014,Global
57206002,seabreams_porgies_picarels,47137515,Calamus taurinus,3.1,NT,2014,Global
59034995,seabreams_porgies_picarels,59034974,Evynnis cardinalis,3.1,EN,2014,Global
85696980,seabreams_porgies_picarels,170188,Acanthopagrus randalli,3.1,DD,2014,Global
1285475,seabreams_porgies_picarels,170164,Rhabdosargus thorpei,3.1,LC,2014,Global
1287155,seabreams_porgies_picarels,170172,Spondyliosoma emarginatum,3.1,LC,2014,Global
1289061,seabreams_porgies_picarels,170185,Porcostoma dentata,3.1,LC,2014,Global
1291075,seabreams_porgies_picarels,170196,Polyamblyodon gibbosum,3.1,LC,2014,Global
1291605,seabreams_porgies_picarels,170198,Rhabdosargus sarba,3.1,LC,2014,Global
1294378,seabreams_porgies_picarels,170213,Pterogymnus laniarius,3.1,LC,2014,Global
1299019,seabreams_porgies_picarels,170238,Argyrops spinifer,3.1,LC,2014,Global
1303743,seabreams_porgies_picarels,170259,Chrysoblephus puniceus,3.1,LC,2014,Global
1287615,seabreams_porgies_picarels,170175,Diplodus capensis,3.1,LC,2014,Global
1290621,seabreams_porgies_picarels,170193,Gymnocrotaphus curvidens,3.1,LC,2014,Global
1290919,seabreams_porgies_picarels,170195,Chrysoblephus lophus,3.1,LC,2014,Global
1294924,seabreams_porgies_picarels,170216,Crenidens crenidens,3.1,LC,2014,Global
1295250,seabreams_porgies_picarels,170218,Boopsoidea inornata,3.1,LC,2014,Global
1299928,seabreams_porgies_picarels,170242,Pagellus natalensis,3.1,LC,2014,Global
1301161,seabreams_porgies_picarels,170248,Polyamblyodon germanum,3.1,LC,2014,Global
1306648,seabreams_porgies_picarels,170272,Diplodus hottentotus,3.1,LC,2014,Global
1308146,seabreams_porgies_picarels,170282,Spicara australis,3.1,LC,2014,Global
1305271,seabreams_porgies_picarels,170265,Polysteganus baissaci,3.1,LC,2014,Global
1302250,seabreams_porgies_picarels,170252,Argyrops filamentosus,3.1,LC,2014,Global
1307759,seabreams_porgies_picarels,170280,Spicara maena,3.1,LC,2014,Global
1308287,seabreams_porgies_picarels,170283,Spicara smaris,3.1,LC,2014,Global
1308498,seabreams_porgies_picarels,170284,Centracanthus cirrus,3.1,LC,2014,Global
1302459,seabreams_porgies_picarels,170253,Sparus aurata,3.1,LC,2014,Global
1285837,seabreams_porgies_picarels,170166,Dentex maroccanus,3.1,LC,2014,Global
1289197,seabreams_porgies_picarels,170186,Dentex gibbosus,3.1,LC,2014,Global
1298055,seabreams_porgies_picarels,170232,Dentex macrophthalmus,3.1,LC,2014,Global
1303321,seabreams_porgies_picarels,170258,Spondyliosoma cantharus,3.1,LC,2014,Global
1303905,seabreams_porgies_picarels,170260,Diplodus annularis,3.1,LC,2014,Global
1304171,seabreams_porgies_picarels,170261,Diplodus vulgaris,3.1,LC,2014,Global
1304486,seabreams_porgies_picarels,170262,Diplodus puntazzo,3.1,LC,2014,Global
788483,seabreams_porgies_picarels,15873,Pagrus pagrus,3.1,LC,2014,Global
1284207,seabreams_porgies_picarels,170159,Pagrus caeruleostictus,3.1,LC,2014,Global
1286510,seabreams_porgies_picarels,170169,Sarpa salpa,3.1,LC,2014,Global
1295501,seabreams_porgies_picarels,170220,Pagrus auriga,3.1,LC,2014,Global
1296530,seabreams_porgies_picarels,170224,Pagellus erythrinus,3.1,LC,2014,Global
1297432,seabreams_porgies_picarels,170229,Pagellus acarne,3.1,LC,2014,Global
1300216,seabreams_porgies_picarels,170244,Pagellus bogaraveo,3.1,NT,2014,Global
1300534,seabreams_porgies_picarels,170245,Dentex dentex,3.1,VU,2014,Global
1284573,seabreams_porgies_picarels,170160,Lithognathus mormyrus,3.1,LC,2014,Global
1291218,seabreams_porgies_picarels,170197,Oblada melanura,3.1,LC,2014,Global
1301787,seabreams_porgies_picarels,170251,Boops boops,3.1,LC,2014,Global
1294089,seabreams_porgies_picarels,170211,Diplodus prayensis,3.1,LC,2014,Global
4601306,seabreams_porgies_picarels,154667,Spicara axillaris,3.1,LC,2010,Global
718871,seabreams_porgies_picarels,154708,Diplodus cervinus,3.1,LC,2014,Global
4604957,seabreams_porgies_picarels,154680,Dentex barnardi,3.1,LC,2010,Global
4757392,seabreams_porgies_picarels,155250,Dentex congoensis,3.1,LC,2010,Global
149275898,seagrasses,149255832,Thalassodendron leptocaule,3.1,NT,2020,Global
135156882,seagrasses,153534,Posidonia oceanica,3.1,LC,2016,Global
7002177,seagrasses,173373,Zostera pacifica,3.1,LC,2010,Global
7002822,seagrasses,173376,Halophila minor,3.1,LC,2010,Global
7002336,seagrasses,173374,Halodule bermudensis,3.1,DD,2010,Global
6993689,seagrasses,173335,Zostera caulescens,3.1,NT,2010,Global
6994461,seagrasses,173339,Zostera asiatica,3.1,NT,2010,Global
6994909,seagrasses,173341,Phyllospadix japonicus,3.1,EN,2010,Global
6995596,seagrasses,173344,Phyllospadix iwatensis,3.1,VU,2010,Global
6995781,seagrasses,173345,Zostera geojeensis,3.1,EN,2010,Global
6998463,seagrasses,173357,Zostera caespitosa,3.1,VU,2010,Global
6994779,seagrasses,173340,Cymodocea angustata,3.1,LC,2010,Global
7000432,seagrasses,173365,Halophila capricorni,3.1,LC,2010,Global
6990689,seagrasses,173322,Heterozostera chilensis,3.1,EN,2010,Global
6992969,seagrasses,173332,Syringodium isoetifolium,3.1,LC,2010,Global
6994270,seagrasses,173338,Halophila hawaiiana,3.1,VU,2010,Global
6998619,seagrasses,173358,Cymodocea serrulata,3.1,LC,2010,Global
7002484,seagrasses,173375,Thalassodendron ciliatum,3.1,LC,2010,Global
6991316,seagrasses,173326,Halophila sulawesii,3.1,DD,2010,Global
6995388,seagrasses,173343,Halophila spinulosa,3.1,LC,2010,Global
6996472,seagrasses,173348,Nanozostera japonica,3.1,LC,2010,Global
6990996,seagrasses,173324,Halophila johnsonii,3.1,LC,2010,Global
4516419,seagrasses,153535,Cymodocea nodosa,3.1,LC,2010,Global
6998310,seagrasses,173356,Amphibolis antarctica,3.1,LC,2010,Global
6999061,seagrasses,173360,Amphibolis griffithii,3.1,LC,2010,Global
4516675,seagrasses,153538,Zostera marina,3.1,LC,2010,Global
5808308,seagrasses,164280,Ruppia cirrhosa,3.1,LC,2010,Global
5897605,seagrasses,164508,Ruppia maritima,3.1,LC,2010,Global
6990381,seagrasses,173320,Phyllospadix torreyi,3.1,LC,2010,Global
6990528,seagrasses,173321,Posidonia kirkmanii,3.1,LC,2010,Global
6990855,seagrasses,173323,Ruppia polycarpa,3.1,LC,2010,Global
6991162,seagrasses,173325,Halophila euphlebia,3.1,DD,2010,Global
6993340,seagrasses,173333,Posidonia australis,3.1,NT,2010,Global
6993582,seagrasses,173334,Halodule ciliata,3.1,DD,2010,Global
6996688,seagrasses,173349,Posidonia sinuosa,3.1,VU,2010,Global
6997176,seagrasses,173350,Posidonia denhartogii,3.1,LC,2010,Global
6997332,seagrasses,173351,Ruppia megacarpa,3.1,LC,2010,Global
6997485,seagrasses,173352,Halophila decipiens,3.1,LC,2010,Global
6997857,seagrasses,173353,Lepilaena australis,3.1,DD,2010,Global
6998009,seagrasses,173354,Heterozostera tasmanica,3.1,LC,2010,Global
6998170,seagrasses,173355,Heterozostera nigricaulis,3.1,LC,2010,Global
6998923,seagrasses,173359,Lepilaena marina,3.1,DD,2010,Global
6999534,seagrasses,173362,Ruppia filifolia,3.1,DD,2010,Global
6999692,seagrasses,173363,Cymodocea rotundata,3.1,LC,2010,Global
7000590,seagrasses,173366,Phyllospadix serrulatus,3.1,LC,2010,Global
7000726,seagrasses,173367,Phyllospadix scouleri,3.1,LC,2010,Global
7001137,seagrasses,173369,Posidonia coriacea,3.1,LC,2010,Global
7003062,seagrasses,173377,Ruppia tuberosa,3.1,LC,2010,Global
7003559,seagrasses,173379,Posidonia ostenfeldii,3.1,LC,2010,Global
7004201,seagrasses,173380,Heterozostera polychlamys,3.1,LC,2010,Global
7004341,seagrasses,173381,Halophila nipponica,3.1,NT,2010,Global
7004749,seagrasses,173383,Thalassodendron pachyrhizum,3.1,LC,2010,Global
7004901,seagrasses,173384,Nanozostera muelleri,3.1,LC,2010,Global
6561794,seagrasses,169015,Halophila ovalis,3.1,LC,2010,Global
6989685,seagrasses,173319,Halophila stipulacea,3.1,LC,2010,Global
6991467,seagrasses,173327,Halodule pinifolia,3.1,LC,2010,Global
6991773,seagrasses,173328,Halodule uninervis,3.1,LC,2010,Global
6992405,seagrasses,173330,Halophila tricostata,3.1,LC,2010,Global
6992567,seagrasses,173331,Enhalus acoroides,3.1,LC,2010,Global
6993874,seagrasses,173336,Posidonia angustifolia,3.1,LC,2010,Global
7000000,seagrasses,173364,Thalassia hemprichii,3.1,LC,2010,Global
7000904,seagrasses,173368,Halophila ovata,3.1,LC,2010,Global
7001541,seagrasses,173371,Halophila australis,3.1,LC,2010,Global
6999224,seagrasses,173361,Nanozostera noltii,3.1,LC,2010,Global
6994043,seagrasses,173337,Halophila engelmanni,3.1,NT,2010,Global
7004500,seagrasses,173382,Halophila baillonii,3.1,VU,2010,Global
6992218,seagrasses,173329,Halodule beaudettei,3.1,DD,2010,Global
6996342,seagrasses,173347,Halodule emarginata,3.1,DD,2010,Global
7001725,seagrasses,173372,Halodule wrightii,3.1,LC,2010,Global
7003203,seagrasses,173378,Syringodium filiforme,3.1,LC,2010,Global
6995927,seagrasses,173346,Thalassia testudinum,3.1,LC,2010,Global
6995080,seagrasses,173342,Halophila beccarii,3.1,VU,2010,Global
7001305,seagrasses,173370,Nanozostera capensis,3.1,VU,2010,Global
199526207,seasnakes,176683,Myrrophis bennettii,3.1,LC,2024,Global
183255318,seasnakes,169827,Cerberus microlepis,3.1,DD,2022,Global
211491360,seasnakes,176769,Acrochordus granulatus,3.1,LC,2022,Global
102796408,seasnakes,102796403,Myron resetari,3.1,VU,2021,Global
127898757,seasnakes,176671,Mintonophis pakistanicus,3.1,LC,2021,Global
123303998,seasnakes,176702,Dieurostus dussumieri,3.1,NT,2021,Global
127941898,seasnakes,127941882,Homalopsis hardwickii,3.1,DD,2021,Global
123634184,seasnakes,176696,Hypsiscopus matannensis,3.1,DD,2021,Global
21647706,seasnakes,176689,Brachyorrhos albus,3.1,LC,2021,Global
102796338,seasnakes,102796273,Myron karnsi,3.1,DD,2021,Global
104854000,seasnakes,104840930,Brachyorrhos gastrotaenius,3.1,DD,2021,Global
104854005,seasnakes,104841067,Brachyorrhos raffrayi,3.1,DD,2021,Global
104854010,seasnakes,104841115,Brachyorrhos wallacei,3.1,DD,2021,Global
152010229,seasnakes,152010187,Calamophis katesandersae,3.1,DD,2021,Global
152010287,seasnakes,152010238,Calamophis ruuddelangi,3.1,DD,2021,Global
152010352,seasnakes,152010314,Calamophis sharonbrooksae,3.1,DD,2021,Global
83765016,seasnakes,176714,Aipysurus foliosquama,3.1,DD,2021,Global
83766285,seasnakes,132475824,Aipysurus laevis,3.1,LC,2021,Global
83768116,seasnakes,176770,Aipysurus apraefrontalis,3.1,DD,2021,Global
129302692,seasnakes,129302685,Aipysurus mosaicus,3.1,LC,2021,Global
132475731,seasnakes,129302854,Aipysurus pooleorum,3.1,DD,2021,Global
132780885,seasnakes,176746,Hydrophis curtus,3.1,LC,2021,Global
83452332,seasnakes,176703,Cerberus australis,3.1,LC,2018,Global
83452701,seasnakes,176694,Fordonia leucobalia,3.1,LC,2018,Global
102799070,seasnakes,176676,Pseudoferania polylepis,3.1,LC,2018,Global
21647516,seasnakes,176764,Acrochordus arafurae,3.1,LC,2018,Global
129305728,seasnakes,129305725,Hydrophis donaldi,3.1,DD,2021,Global
1440359,seasnakes,176338,Anoplohydrus aemulans,3.1,DD,2012,Global
1443749,seasnakes,176718,Acrochordus javanicus,3.1,LC,2012,Global
3273817,seasnakes,11369,Laticauda crockeri,3.1,VU,2010,Global
7280380,seasnakes,176666,Homalopsis nigroventralis,3.1,LC,2010,Global
7280508,seasnakes,176667,Gyiophis maculosa,3.1,DD,2010,Global
7280622,seasnakes,176668,Miralia alternans,3.1,DD,2010,Global
7280782,seasnakes,176669,Enhydris longicauda,3.1,VU,2010,Global
7281041,seasnakes,176670,Gerarda prevostiana,3.1,LC,2010,Global
7281308,seasnakes,176672,Bitia hydroides,3.1,LC,2010,Global
7281480,seasnakes,176673,Raclitia indica,3.1,DD,2010,Global
7281615,seasnakes,176674,Myrrophis chinensis,3.1,LC,2010,Global
7281791,seasnakes,176675,Enhydris chanardi,3.1,DD,2010,Global
7282110,seasnakes,176677,Myron richardsonii,3.1,LC,2010,Global
7282253,seasnakes,176678,Cantoria violacea,3.1,LC,2010,Global
7282427,seasnakes,176679,Homalophis gyii,3.1,DD,2010,Global
7282653,seasnakes,176680,Cerberus rynchops,3.1,LC,2010,Global
7282886,seasnakes,176681,Phytolopsis punctata,3.1,DD,2010,Global
7283049,seasnakes,176682,Homalopsis buccata,3.1,LC,2010,Global
7283455,seasnakes,176684,Enhydris jagorii,3.1,DD,2010,Global
7283619,seasnakes,176685,Homalophis doriae,3.1,LC,2010,Global
7283755,seasnakes,176686,Gyiophis vorisi,3.1,EN,2010,Global
7283907,seasnakes,176687,Enhydris enhydris,3.1,LC,2010,Global
7284164,seasnakes,176688,Heurnia ventromaculata,3.1,DD,2010,Global
7284531,seasnakes,176690,Kualatahan pahangensis,3.1,DD,2010,Global
7284656,seasnakes,176691,Djokoiskandarus annulata,3.1,DD,2010,Global
7284792,seasnakes,176692,Subsessor bocourti,3.1,LC,2010,Global
7284968,seasnakes,176693,Enhydris subtaeniata,3.1,LC,2010,Global
7285351,seasnakes,176695,Sumatranus albomaculata,3.1,DD,2010,Global
7285596,seasnakes,176697,Erpeton tentaculatum,3.1,LC,2010,Global
7285760,seasnakes,176698,Ferania sieboldii,3.1,LC,2010,Global
7285894,seasnakes,176699,Hypsiscopus plumbea,3.1,LC,2010,Global
7286182,seasnakes,176700,Enhydris innominata,3.1,DD,2010,Global
7286352,seasnakes,176701,Calamophis jobiensis,3.1,DD,2010,Global
7286976,seasnakes,176706,Emydocephalus ijimae,3.1,LC,2010,Global
7287175,seasnakes,176707,Hydrophis pachycercos,3.1,DD,2010,Global
7287652,seasnakes,176709,Hydrophis brookii,3.1,LC,2010,Global
7287960,seasnakes,176710,Hydrophis sibauensis,3.1,DD,2010,Global
7288420,seasnakes,176712,Hydrophis pacificus,3.1,NT,2010,Global
7288947,seasnakes,176715,Hydrophis caerulescens,3.1,LC,2010,Global
7289307,seasnakes,176717,Hydrophis spiralis,3.1,LC,2010,Global
7290209,seasnakes,176720,Emydocephalus annulatus,3.1,LC,2010,Global
7290432,seasnakes,176721,Laticauda semifasciata,3.1,NT,2010,Global
7290670,seasnakes,176722,Hydrophis nigrocinctus,3.1,DD,2010,Global
7290809,seasnakes,176723,Hydrophis torquatus,3.1,DD,2010,Global
7291020,seasnakes,176724,Hydrophis mamillaris,3.1,DD,2010,Global
7291181,seasnakes,176725,Laticauda saintgironsi,3.1,LC,2010,Global
7291386,seasnakes,176726,Hydrophis cyanocinctus,3.1,LC,2010,Global
7291730,seasnakes,176727,Hydrophis ocellatus,3.1,LC,2010,Global
7291867,seasnakes,176728,Hydrophis bituberculatus,3.1,DD,2010,Global
7292011,seasnakes,176729,Hydrophis major,3.1,LC,2010,Global
7292260,seasnakes,176730,Hydrophis czeblukovi,3.1,DD,2010,Global
7292396,seasnakes,176731,Hydrophis annandalei,3.1,DD,2010,Global
7292599,seasnakes,176732,Hydrophis inornatus,3.1,DD,2010,Global
7292717,seasnakes,176733,Hydrophis stricticollis,3.1,DD,2010,Global
7292879,seasnakes,176734,Hydrophis elegans,3.1,LC,2010,Global
