group,sis_taxon_id,assessment_id,year_published
birds,61627052,280958379,2025
birds,22720532,280958674,2025
birds,22681105,280958990,2025
birds,103718693,280959277,2025
birds,22730264,280959915,2025
birds,22727689,280960151,2025
birds,103703869,280960330,2025
birds,103869220,280960534,2025
birds,103709500,280960732,2025
birds,22727182,280961031,2025
birds,103769400,280961317,2025
birds,103878446,280961550,2025
birds,22714376,280961739,2025
birds,22726150,280961983,2025
birds,22735878,280962173,2025
birds,22692539,280962371,2025
birds,22710457,280962895,2025
birds,22695610,280963065,2025
birds,103727499,280963244,2025
birds,103778700,280963450,2025
birds,22698688,280963610,2025
birds,103870359,280963907,2025
birds,22697150,280964100,2025
birds,22678707,280964398,2025
birds,22679220,280964662,2025
birds,22686900,280964888,2025
birds,103842202,280965099,2025
birds,22718644,280965280,2025
birds,22697138,280965635,2025
birds,22692535,280965869,2025
birds,22725304,280966079,2025
birds,103776131,280966255,2025
birds,22710965,280966437,2025
birds,22716075,280966596,2025
birds,22717611,280966804,2025
birds,22725292,280967017,2025
birds,61855263,280967185,2025
birds,22716585,280967437,2025
birds,22727856,280967647,2025
birds,105294257,280967917,2025
birds,22718115,280968330,2025
birds,103776661,280968541,2025
birds,22714023,280968761,2025
birds,22727848,280968949,2025
birds,22710949,280969157,2025
birds,22726364,280969367,2025
birds,22716633,280969541,2025
birds,22688992,280969765,2025
birds,22693075,280969984,2025
birds,22719699,280970296,2025
birds,22715090,280970502,2025
birds,22712024,280970658,2025
birds,22735573,280970818,2025
birds,22725846,280970968,2025
birds,22694091,280971478,2025
birds,22707915,280971709,2025
birds,22736075,280971876,2025
birds,103785851,280972086,2025
birds,22695630,280972301,2025
birds,22682830,280972590,2025
birds,103777145,280972762,2025
birds,22714564,280973066,2025
birds,103889260,280973249,2025
birds,103694198,280973459,2025
birds,103792501,280973681,2025
birds,22685384,280973898,2025
birds,103719284,280974124,2025
birds,22712008,280974312,2025
birds,22705862,280974487,2025
birds,22694013,280974665,2025
birds,22720113,280975033,2025
birds,22689912,280975227,2025
birds,22683768,280975468,2025
birds,22715000,280975919,2025
birds,22688373,280976154,2025
birds,22695021,280976348,2025
birds,22698605,280976843,2025
birds,22684260,280977046,2025
birds,103656920,280977298,2025
birds,22720610,280977561,2025
birds,22725223,280977839,2025
birds,22689893,280978092,2025
birds,103825842,280978316,2025
birds,103810484,280978545,2025
birds,22688927,280978716,2025
birds,22736541,280979361,2025
birds,22720147,280979581,2025
birds,22697109,280979746,2025
birds,22705813,280981269,2025
birds,22696076,280981467,2025
birds,103804351,280982131,2025
birds,22681732,280982305,2025
birds,22698625,280982510,2025
birds,22707847,280982700,2025
birds,22686856,280982919,2025
birds,103836079,280983621,2025
birds,22720646,280983919,2025
birds,22700827,161569792,2025
birds,22695936,183178969,2025
birds,103670928,276927608,2025
birds,22682627,280610032,2025
birds,45020636,280828427,2025
birds,22684661,212924414,2025
birds,61709172,230531324,2025
birds,22699494,221560381,2025
birds,22679446,269897500,2025
birds,22701666,276721745,2025
birds,22701514,277110917,2025
birds,22701703,277431210,2025
birds,22700705,246476658,2025
birds,22699100,274296948,2025
birds,22698964,274556166,2025
birds,22722567,275920068,2025
birds,22722997,276021794,2025
birds,22697702,269382422,2025
birds,22691710,270007328,2025
birds,22684502,271336061,2025
birds,22702843,274595716,2025
birds,22724696,274636015,2025
birds,22736120,275582290,2025
birds,22701375,276765133,2025
birds,22721978,276902995,2025
birds,22692946,277064791,2025
birds,22729779,271159296,2025
birds,22680136,276957459,2025
birds,22718068,180448505,2025
birds,22712873,222235821,2025
birds,22726643,273890446,2025
birds,22692687,277160047,2025
birds,22726899,216617393,2025
birds,22706629,268915981,2025
birds,22709182,269094283,2025
birds,22692604,271675998,2025
birds,22710030,271959783,2025
birds,22715662,274318885,2025
birds,22682621,277507175,2025
birds,22724367,136679828,2025
birds,22702317,137406999,2025
birds,22724495,137513796,2025
birds,22711537,137627655,2025
birds,22701381,140556654,2025
birds,103834794,154688973,2025
birds,22697232,175978137,2025
birds,22708593,179836461,2025
birds,22686485,256210245,2025
birds,22685873,264032732,2025
birds,22714480,268331049,2025
birds,22699383,268598581,2025
birds,22716813,268612014,2025
birds,22716248,269571979,2025
birds,22717602,269892962,2025
birds,103799620,270022696,2025
birds,22717936,270123523,2025
birds,22713915,270275089,2025
birds,22716480,271238315,2025
birds,22719249,273192732,2025
birds,62049548,273958880,2025
birds,103704634,274307711,2025
birds,22728418,274326572,2025
birds,22713944,274452797,2025
birds,22705806,274593647,2025
birds,22682517,274594116,2025
birds,22679274,274693356,2025
birds,22697317,274693667,2025
birds,103880486,275348502,2025
birds,22722611,275476282,2025
birds,22694124,275687756,2025
birds,22724402,275779385,2025
birds,22703403,275979790,2025
birds,22700965,275993656,2025
birds,22717247,276132798,2025
birds,22702582,276783112,2025
birds,22696247,276845192,2025
birds,22680306,276941603,2025
birds,22728377,277169544,2025
birds,22701706,277173816,2025
birds,22735914,277288928,2025
birds,22700303,277302613,2025
birds,22700052,277323526,2025
birds,22695763,277436266,2025
birds,22679987,277468368,2025
birds,22680765,277470414,2025
birds,22724510,277471378,2025
birds,22681246,277476699,2025
birds,22702588,277483273,2025
birds,22688847,277487152,2025
birds,22715750,277586782,2025
birds,22723487,275269219,2025
birds,22706440,248654859,2025
birds,22678525,265023587,2025
birds,279197053,279197497,2025
birds,22731992,279284558,2025
birds,22692552,277125420,2025
birds,279001760,279007734,2025
birds,279001133,279045643,2025
birds,279004902,279206979,2025
birds,22679954,154473642,2025
birds,22692232,209446557,2025
birds,22730713,270178677,2025
birds,22692064,225108915,2025
birds,22682638,266675349,2025
birds,22719149,269183124,2025
birds,22715107,277359218,2025
birds,22727778,272136864,2025
birds,22698767,256010787,2025
birds,22719036,271877301,2025
birds,22695659,278373092,2025
birds,103727509,278438919,2025
birds,22725447,276687577,2025
birds,22692476,278258462,2025
birds,22707760,266035577,2025
birds,22706449,275507014,2025
birds,22693774,276826293,2025
birds,22711026,137499595,2025
birds,277302144,268151998,2025
birds,22693082,270173213,2025
birds,277301637,277304534,2025
birds,22720407,137392792,2025
birds,22684236,266251596,2025
birds,22696516,246779133,2025
birds,22700300,277250124,2025
birds,22728125,275429553,2025
birds,22692374,277450166,2025
birds,22724604,277306633,2025
birds,22694950,277085080,2025
birds,22688387,277138662,2025
birds,22705787,221647273,2025
birds,22689286,255914678,2025
birds,22709433,270174604,2025
birds,22684257,180634020,2025
birds,22708292,221665070,2025
birds,22728413,267994636,2025
birds,22679978,154877439,2025
birds,22695415,276927379,2025
birds,22729398,276950030,2025
birds,103761453,227855828,2025
birds,22689425,276888758,2025
birds,22691588,276920758,2025
birds,22720960,276823281,2025
birds,22690958,172359038,2025
birds,22690000,276787376,2025
birds,103771879,239063704,2025
birds,22724332,136648804,2025
birds,22684148,276491806,2025
birds,22723825,136706203,2025
birds,103771036,276597946,2025
birds,22697340,276609491,2025
birds,22715639,226750122,2025
birds,22707821,276536799,2025
birds,22695036,152322990,2025
birds,22715675,248130865,2025
birds,22693351,255765537,2025
birds,22736385,276485566,2025
birds,22712985,276488136,2025
birds,22721743,276327184,2025
birds,22712995,276362945,2025
birds,22721746,276409408,2025
birds,103804365,276051956,2025
birds,103703584,276183094,2025
birds,22713663,274132325,2025
birds,22699086,276219634,2025
birds,22699827,276254019,2025
birds,22697429,154879094,2025
birds,103798427,269223094,2025
birds,22716772,276060508,2025
birds,22692591,276120755,2025
birds,22715086,275986985,2025
birds,22705732,276024489,2025
birds,22702234,263785624,2025
birds,103673988,264144000,2025
birds,22724911,264280219,2025
birds,22719581,271865298,2025
birds,22684581,273922235,2025
birds,22708069,275831628,2025
birds,22701997,263741170,2025
birds,22693767,275471448,2025
birds,22702092,275699476,2025
birds,22716153,275707048,2025
birds,22689007,249243772,2025
birds,22726736,264019403,2025
birds,22716763,275581330,2025
birds,22715078,126620242,2025
birds,22726804,263668436,2025
birds,22715798,275561853,2025
birds,22727565,275523819,2025
birds,103879069,275360742,2025
birds,22679057,275415056,2025
birds,22680214,268091408,2025
birds,22730676,272153377,2025
birds,22699787,152442934,2025
birds,103761568,274549296,2025
birds,103761646,274597932,2025
birds,103868399,274694530,2025
birds,22684306,267400903,2025
birds,22719703,274352550,2025
birds,22698684,154680023,2025
birds,22714674,266418398,2025
birds,22693158,255455690,2025
birds,22681052,273877341,2025
birds,22721929,274207017,2025
birds,22680488,244637355,2025
birds,22720127,272173630,2025
birds,22707285,255132595,2025
birds,22705888,256429545,2025
birds,22692151,271223574,2025
birds,22735351,252514323,2025
birds,22727198,273765197,2025
birds,22732059,218730958,2025
birds,103823501,223222632,2025
birds,22726309,249210148,2025
birds,22689439,255366232,2025
birds,22710160,269573263,2025
birds,22688591,263556745,2025
birds,22735835,273492171,2025
birds,22718542,152194832,2025
birds,22692702,177754646,2025
birds,22713578,270538260,2025
birds,22688340,235615316,2025
birds,22688565,259796531,2025
birds,22728387,273187374,2025
birds,22685360,261154556,2025
birds,22709616,272802111,2025
birds,22696165,246357146,2025
birds,62183030,249779181,2025
birds,22691914,265041978,2025
birds,22708028,265877007,2025
birds,22706943,270097298,2025
birds,22728616,271335107,2025
birds,22732147,271335519,2025
birds,22681428,275508853,2025
birds,22715559,180653490,2025
birds,22695368,208808382,2025
birds,22714523,266237107,2025
birds,22721102,268173013,2025
birds,103890801,224012768,2025
birds,22716844,254551250,2025
birds,22725062,266653972,2025
birds,22734114,272500326,2025
birds,22719091,271202901,2025
birds,103758091,272399447,2025
birds,22706564,268519135,2025
birds,22691975,231842203,2025
birds,22689173,259543993,2025
birds,22735640,271087646,2025
birds,22734140,272123402,2025
birds,22691928,246077557,2025
birds,22708378,255833930,2025
birds,22695121,271067323,2025
birds,22694103,217265541,2025
birds,22684986,271682525,2025
birds,22683410,216631981,2025
birds,22725499,271303919,2025
birds,22693836,180753097,2025
birds,22715885,225548450,2025
birds,22690173,250437157,2025
birds,22712036,268007382,2025
birds,22688529,268193776,2025
birds,103823979,268440406,2025
birds,22713904,268503496,2025
birds,22713039,268569267,2025
birds,103761460,221481602,2025
birds,103819224,225308076,2025
birds,22707294,257697081,2025
birds,22724459,266075416,2025
birds,22715480,266406861,2025
birds,22688911,266733370,2025
birds,22692388,213589718,2025
birds,22689559,218292971,2025
birds,22708819,218591834,2025
birds,22734789,250389068,2025
birds,22709655,269241897,2025
birds,22692857,250181169,2025
birds,22693383,270814378,2025
birds,22698691,270742814,2025
birds,22735943,270109074,2025
birds,22735345,270109407,2025
birds,22684123,220650325,2025
birds,22708541,270109706,2025
birds,22685016,270320681,2025
birds,22706947,270096939,2025
birds,22698614,181618373,2025
birds,22718582,250039247,2025
birds,22716030,260307765,2025
birds,22728621,270025993,2025
birds,22706957,270096561,2025
birds,22715876,220812396,2025
birds,22707074,267401180,2025
birds,22727226,267401517,2025
birds,22726321,267402020,2025
birds,22711964,269791286,2025
birds,22691890,266433917,2025
birds,22734563,267311989,2025
birds,22735157,267312278,2025
birds,22683291,252379637,2025
birds,22724523,267400584,2025
birds,22692854,269841585,2025
birds,22713239,269493027,2025
birds,22712390,269630709,2025
birds,103779235,269447935,2025
birds,22691794,224747025,2025
birds,22728238,251951144,2025
birds,22691121,269528624,2025
birds,22707593,266596189,2025
birds,22709346,152527869,2025
birds,22728596,269200554,2025
birds,22709667,268991270,2025
birds,22680344,254934109,2025
birds,22685434,241494588,2025
birds,22682433,184946848,2025
birds,22718419,268551490,2025
birds,103767625,266175314,2025
birds,22713976,268582503,2025
birds,22697716,268372173,2025
birds,22688679,208663317,2025
birds,103694114,202877606,2025
birds,22705858,268155874,2025
birds,22712628,221480129,2025
birds,22713459,268165302,2025
birds,22708790,268094327,2025
birds,22712619,267962557,2025
birds,22711924,267302932,2025
birds,22679497,266726908,2025
birds,22726572,210185707,2025
birds,22710490,250388470,2025
birds,22697012,255372663,2025
birds,22684559,266475481,2025
birds,22732931,250382422,2025
birds,22689002,266786202,2025
birds,22678949,218902058,2025
birds,22707929,266313904,2025
birds,22697706,224821959,2025
birds,22698644,231732291,2025
birds,22728031,266477173,2025
birds,22714290,266489722,2025
birds,22706052,261946059,2025
birds,22684693,266249276,2025
birds,103767739,252600291,2025
birds,22684225,266016034,2025
birds,22688548,203546243,2025
birds,22705771,265869468,2025
birds,22692781,265972154,2025
birds,22693056,252804793,2025
birds,22693359,254641184,2025
birds,103703653,261774291,2025
birds,22679340,218833987,2025
birds,22727271,264932814,2025
birds,22710844,221705618,2025
birds,22732040,223390270,2025
birds,22716210,264847064,2025
birds,22734473,154731694,2025
birds,22724396,210264843,2025
birds,22693992,243569315,2025
birds,22692660,264970123,2024
birds,22727471,264970343,2024
birds,22725167,264971018,2024
birds,22697008,264971450,2024
birds,22693165,264971936,2024
birds,22692643,264972343,2024
birds,22696740,264972830,2024
birds,22694440,264973369,2024
birds,22693669,264973588,2024
birds,22679846,264973801,2024
birds,22692699,264974063,2024
birds,22693978,264975180,2024
birds,22696788,264975511,2024
birds,22692177,264975767,2024
birds,22680145,264976185,2024
birds,22692690,264976573,2024
birds,22696530,264976808,2024
birds,22697303,264977012,2024
birds,22692940,264977438,2024
birds,22692937,264977636,2024
birds,22697037,264977849,2024
birds,22727757,264978146,2024
birds,22697294,264978428,2024
birds,22680387,264978663,2024
birds,22697028,264978926,2024
birds,22692932,264979184,2024
birds,22692929,264979390,2024
birds,22693954,264979642,2024
birds,22680130,264979985,2024
birds,22694144,264980263,2024
birds,22727677,264980648,2024
birds,22692596,264981372,2024
birds,22694132,264981548,2024
birds,22692337,264982017,2024
birds,22693879,264982230,2024
birds,22680310,264982969,2024
birds,22692330,264983273,2024
birds,22692586,264983468,2024
birds,22693872,264983669,2024
birds,22693102,264984029,2024
birds,22692067,264984392,2024
birds,22692323,264984604,2024
birds,22680290,264985091,2024
birds,22694120,264985466,2024
birds,22680090,264985851,2024
birds,22680351,264986238,2024
birds,22680095,264986462,2024
birds,22692640,264986925,2024
birds,22692883,264987391,2024
birds,22692371,264987926,2024
birds,22692887,264988106,2024
birds,22694679,264988310,2024
birds,22696725,264988570,2024
birds,22680086,264989167,2024
birds,22680332,264989381,2024
